ID,Name_lang,HordeName_lang,Charges,Effect_0,Effect_1,Effect_2,EffectPointsMin_0,EffectPointsMin_1,EffectPointsMin_2,EffectPointsMax_0,EffectPointsMax_1,EffectPointsMax_2,EffectArg_0,EffectArg_1,EffectArg_2,ItemVisual,Flags,Field_1_15_3_55112_009_0,Field_1_15_3_55112_009_1,Field_1_15_3_55112_009_2,Field_1_15_3_55112_010,ScalingClassRestricted,Field_1_15_3_55112_012,Field_1_15_3_55112_013,Field_1_15_3_55112_014,Field_1_15_3_55112_015,MinLevel,MaxLevel,Field_1_15_3_55112_018,ItemLevel,Field_1_15_3_55112_020,Field_1_15_3_55112_021
3612,極效火焰石,,0,3,0,0,0,0,0,0,0,0,55149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3613,魔化火焰石,,0,3,1,0,0,0,0,0,0,0,55150,55157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3614,極大火焰石,,0,3,0,0,0,0,0,0,0,0,55151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3615,法術石,,0,3,0,0,0,0,0,0,0,0,55172,17809,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3616,強效法術石,,0,3,0,0,0,0,0,0,0,0,55176,17809,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3617,極效法術石,,0,3,0,0,0,0,0,0,0,0,55180,17809,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3618,極強效法術石,,0,3,0,0,0,0,0,0,0,0,55189,17809,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3619,惡魔法術石,,0,3,0,0,0,0,0,0,0,0,55191,17809,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3620,極大法術石,,0,3,0,0,0,0,0,0,0,0,55195,17809,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3621,+$k1致命一擊和$44797s1%致命一擊效果,,0,5,3,0,42,0,0,42,0,0,32,44797,0,0,32,2.625,0,0,-4,0,41285,142,0,0,0,80,0,60,0,0
3622,+$k1致命一擊和$11818s1%法術反射,,0,5,3,0,50,0,0,50,0,0,32,11818,0,0,32,3.13000011444,0,0,-4,0,41307,143,0,0,0,80,0,60,0,0
3623,+$k1智力和+$55275s1%最大法力,,0,5,3,0,21,0,0,21,0,0,5,55275,0,0,32,1.31500005722,0,0,-4,0,41333,144,0,0,0,80,0,60,0,0
3624,+$k1致命一擊和縮短$55378s1%緩速及定身持續時間,,0,5,3,0,42,0,0,42,0,0,32,55378,0,0,32,2.625,0,0,-4,0,41335,145,0,0,0,80,0,60,0,0
3625,+$k1致命一擊和略微提高奔跑速度,,0,5,3,0,42,0,0,42,0,0,32,23990,0,0,32,2.625,0,0,-4,0,41339,150,0,0,0,80,0,60,0,0
3626,+$k1智力和降低2%威脅值,,0,5,3,0,21,0,0,21,0,0,5,32842,0,0,32,1.31500005722,0,0,-4,0,41395,141,0,0,0,80,0,60,0,0
3627,+$k1智力和有機率在施放法術時恢愎法力,,0,5,3,0,21,0,0,21,0,0,5,55381,0,0,32,1.31500005722,0,0,-4,0,41401,147,0,0,0,80,0,60,0,0
3628,+$k1敏捷和致命一擊效果提高$44797s1%,,0,5,3,0,21,0,0,21,0,0,3,44797,0,0,32,1.31500005722,0,0,-4,0,41398,149,0,0,0,80,0,60,0,0
3630,+$k1閃躲和擊中時有機率恢愎生命力,,0,5,3,0,42,0,0,42,0,0,13,32844,0,0,32,2.625,0,0,-4,0,0,0,0,0,0,80,0,60,0,0
3631,+$k1閃躲和+$55283s1%盾牌格擋值,,0,5,3,0,42,0,0,42,0,0,13,55283,0,0,32,2.625,0,0,-4,0,41396,146,0,0,0,80,0,60,0,0
3632,+$k1智力和略微提高奔跑速度,,0,5,3,0,21,0,0,21,0,0,5,23990,0,0,32,1.31500005722,0,0,-4,0,41375,192,0,0,0,80,0,60,0,0
3633,+$k1精神和+3%極效治療效果,,0,5,3,0,42,0,0,42,0,0,6,44797,0,0,32,2.625,0,0,-4,0,41376,161,0,0,0,80,0,60,0,0
3634,+$k1耐力和減少2%法術傷害,,0,5,3,0,32,0,0,32,0,0,7,55345,0,0,32,2,0,0,-4,0,41377,154,0,0,0,80,0,60,0,0
3635,+$k1智力和縮短10%沉默持續時間,,0,5,3,0,21,0,0,21,0,0,5,55366,0,0,32,1.31500005722,0,0,-4,0,41378,155,0,0,0,80,0,60,0,0
3636,+$k1致命一擊和縮短$55357s1%恐懼持續時間,,0,5,3,0,42,0,0,42,0,0,32,55357,0,0,32,2.625,0,0,-4,0,41379,156,0,0,0,80,0,60,0,0
3637,+$k1耐力和提高2%裝備提供的護甲值,,0,5,3,0,32,0,0,32,0,0,7,55344,0,0,32,2,0,0,-4,0,41380,152,0,0,0,80,0,60,0,0
3638,+$k1致命一擊和縮短$55358s1%昏迷持續時間,,0,5,3,0,42,0,0,42,0,0,32,55358,0,0,32,2.625,0,0,-4,0,41381,158,0,0,0,80,0,60,0,0
3639,+$k1智力和縮短10%昏迷持續時間,,0,5,3,0,21,0,0,21,0,0,5,55358,0,0,32,1.31500005722,0,0,-4,0,41382,159,0,0,0,80,0,60,0,0
3640,+$k1加速和致命一擊時偶爾恢復生命力,,0,5,3,0,42,0,0,42,0,0,36,61356,0,0,32,2.625,0,0,-4,0,41385,157,0,0,0,80,0,60,0,0
3641,+$k1致命一擊和+$55337s1%法力,,0,5,3,0,42,0,0,42,0,0,32,55337,0,0,32,2.625,0,0,-4,0,41389,153,0,0,0,80,0,60,0,0
3642,+$k1耐力和縮短10%昏迷持續時間,,0,5,3,0,32,0,0,32,0,0,7,55358,0,0,32,2,0,0,-4,0,41397,148,0,0,0,0,0,60,0,0
3643,有機會提高近戰/遠程攻擊速度,,0,3,0,0,16,0,0,16,0,0,55380,39958,0,0,0,0,0,0,0,0,41400,151,0,0,0,0,0,60,0,0
3644,+$k1敏捷,,0,5,0,0,14,0,0,14,0,0,3,0,0,0,32,1.16700005531,0,0,-3,0,41434,0,0,0,0,80,0,60,0,0
3646,+$k1閃躲,,0,5,0,0,28,0,0,28,0,0,13,0,0,0,32,2.33400011063,0,0,-3,0,41439,0,0,0,0,80,0,60,0,0
3647,+$k1熟練,,0,5,0,0,28,0,0,28,0,0,37,0,0,0,32,2.33400011063,0,0,-3,0,41437,0,0,0,0,80,0,60,0,0
3648,+$k1招架,,0,5,0,0,28,0,0,28,0,0,14,0,0,0,32,2.33400011063,0,0,-3,0,41435,0,0,0,0,80,0,60,0,0
3649,+$k1力量,,0,5,0,0,14,0,0,14,0,0,4,0,0,0,32,1.16700005531,0,0,-3,0,41432,0,0,0,0,80,0,60,0,0
3650,+$k1智力,,0,5,0,0,14,0,0,14,0,0,5,0,0,0,32,1.16700005531,0,0,-3,0,41438,0,0,0,0,80,0,60,0,0
3651,+$k1敏捷,,0,5,0,0,14,0,0,14,0,0,3,0,0,0,32,1.16700005531,0,0,-3,0,41433,0,0,0,0,80,0,60,0,0
3652,+$k1致命一擊,,0,5,0,0,28,0,0,28,0,0,32,0,0,0,32,2.33400011063,0,0,-3,0,41436,0,0,0,0,80,0,60,0,0
3653,+$k1精神,,0,5,0,0,28,0,0,28,0,0,6,0,0,0,32,2.33400011063,0,0,-3,0,41442,0,0,0,0,80,0,60,0,0
3654,+$k1精神,,0,5,0,0,28,0,0,28,0,0,6,0,0,0,32,2.33400011063,0,0,-3,0,41440,0,0,0,0,0,0,60,0,0
3655,+$k1耐力,,0,5,0,0,21,0,0,21,0,0,7,0,0,0,32,1.75,0,0,-3,0,41441,0,0,0,0,80,0,60,0,0
3656,+$k1PvP強度,,0,5,0,0,14,0,0,14,0,0,57,0,0,0,32,1.16700005531,0,0,-3,0,41443,0,0,0,0,80,0,60,0,0
3657,+$k1致命一擊,,0,5,0,0,28,0,0,28,0,0,32,0,0,0,32,2.33400011063,0,0,-3,0,41448,0,0,0,0,80,0,60,0,0
3658,+$k1閃躲,,0,5,0,0,28,0,0,28,0,0,13,0,0,0,32,2.33400011063,0,0,-3,0,41449,0,0,0,0,80,0,60,0,0
3659,+$k1加速,,0,5,0,0,28,0,0,28,0,0,36,0,0,0,32,2.33400011063,0,0,-3,0,41446,0,0,0,0,80,0,60,0,0
3660,+$k1命中,,0,5,0,0,28,0,0,28,0,0,31,0,0,0,32,2.33400011063,0,0,-3,0,41447,0,0,0,0,80,0,60,0,0
3661,+$k1智力,,0,5,0,0,14,0,0,14,0,0,5,0,0,0,32,1.16700005531,0,0,-3,0,41444,0,0,0,0,80,0,60,0,0
3662,+$k1PvP韌性,,0,5,0,0,14,0,0,14,0,0,35,0,0,0,32,1.16700005531,0,0,-3,0,41445,0,0,0,0,80,0,60,0,0
3663,+$k1敏捷和+$k2命中,,0,5,5,0,7,14,0,7,14,0,3,31,0,0,32,0.58399999142,1.16700005531,0,-3,0,41454,0,0,0,0,80,0,60,0,0
3664,+$k1敏捷和+$k2耐力,,0,5,5,0,7,10,0,7,10,0,3,7,0,0,32,0.58399999142,0.83999997377,0,-3,0,41450,0,0,0,0,80,0,60,0,0
3665,+$k1致命一擊和+$k2耐力,,0,5,5,0,14,10,0,14,10,0,32,7,0,0,32,1.16700005531,0.83499997854,0,-3,0,41456,0,0,0,0,80,0,60,0,0
3666,+$k1敏捷和+$k2命中,,0,5,5,0,7,14,0,7,14,0,3,31,0,0,32,0.58399999142,1.16700005531,0,-3,0,41462,0,0,0,0,80,0,60,0,0
3667,+$k1敏捷和+$k2耐力,,0,5,5,0,7,10,0,7,10,0,3,7,0,0,32,0.58399999142,0.83999997377,0,-3,0,41460,0,0,0,0,80,0,60,0,0
3668,+$k1閃躲和+$k2耐力,,0,5,5,0,14,10,0,14,10,0,13,7,0,0,32,1.16700005531,0.83999997377,0,-3,0,41458,0,0,0,0,80,0,60,0,0
3669,+$k1熟練和+$k2耐力,,0,5,5,0,14,10,0,14,10,0,37,7,0,0,32,1.16700005531,0.83999997377,0,-3,0,41453,0,0,0,0,80,0,60,0,0
3670,+$k1招架和+$k2耐力,,0,5,5,0,14,10,0,14,10,0,14,7,0,0,32,1.16700005531,0.83999997377,0,-3,0,41451,0,0,0,0,80,0,60,0,0
3671,+$k1力量和+$k2耐力,,0,5,5,0,7,10,0,7,10,0,4,7,0,0,32,0.58399999142,0.83999997377,0,-3,0,41461,0,0,0,0,80,0,60,0,0
3672,+$k1智力和+$k2精神,,0,5,5,0,7,14,0,7,14,0,5,6,0,0,32,0.58399999142,1.16700005531,0,-3,0,41459,0,0,0,0,80,0,60,0,0
3673,+$k1智力和+$k2精神,,0,5,5,0,7,14,0,7,14,0,5,6,0,0,32,0.58399999142,1.16700005531,0,-3,0,41457,0,0,0,0,80,0,60,0,0
3674,+$k1智力和+$k2PvP強度,,0,5,5,0,7,7,0,7,7,0,5,57,0,0,32,0.58399999142,0.58399999142,0,-3,0,41455,0,0,0,0,80,0,60,0,0
3675,+$k1智力和+$k2耐力,,0,5,5,0,7,10,0,7,10,0,5,7,0,0,32,0.58399999142,0.83999997377,0,-3,0,41452,0,0,0,0,80,0,60,0,0
3676,"+$k1攻擊強度和+$k2致命一擊 (OLD)",,0,5,5,0,14,7,0,14,7,0,38,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3677,+$k1敏捷和+$k2加速,,0,5,5,0,7,14,0,7,14,0,3,36,0,0,32,0.58399999142,1.16700005531,0,-3,0,41485,0,0,0,0,80,0,60,0,0
3678,+$k1敏捷和+$k2加速,,0,5,5,0,7,14,0,7,14,0,3,36,0,0,32,0.58399999142,1.16700005531,0,-3,0,41501,0,0,0,0,80,0,60,0,0
3679,+$k1敏捷和+$k2命中,,0,5,5,0,7,14,0,7,14,0,3,31,0,0,32,0.58399999142,1.16700005531,0,-3,0,41496,0,0,0,0,80,0,60,0,0
3680,+$k1敏捷和+$k2PvP韌性,,0,5,5,0,7,7,0,7,7,0,3,35,0,0,32,0.58399999142,0.58399999142,0,-3,0,41487,0,0,0,0,80,0,60,0,0
3681,+$k1力量和+$k2致命一擊,,0,5,5,0,7,14,0,7,14,0,4,32,0,0,32,0.58399999142,1.16700005531,0,-3,0,41492,0,0,0,0,80,0,60,0,0
3682,+$k1力量和+$k2命中,,0,5,5,0,7,14,0,7,14,0,4,31,0,0,32,0.58399999142,1.16700005531,0,-3,0,41488,0,0,0,0,80,0,60,0,0
3683,+$k1力量和+$k2閃躲,,0,5,5,0,7,7,0,7,7,0,4,13,0,0,32,0.58499997854,1.16700005531,0,-3,0,41483,0,0,0,0,80,0,60,0,0
3684,+$k1力量和+$k2PvP韌性,,0,5,5,0,7,7,0,7,7,0,4,35,0,0,32,0.58399999142,0.58399999142,0,-3,0,41499,0,0,0,0,80,0,60,0,0
3685,+$k1力量和+$k2加速,,0,5,5,0,7,14,0,7,14,0,4,36,0,0,32,0.58399999142,1.16700005531,0,-3,0,41489,0,0,0,0,80,0,60,0,0
3686,+$k1敏捷和+$k2致命一擊,,0,5,5,0,7,14,0,7,14,0,3,32,0,0,32,0.58399999142,1.16700005531,0,-3,0,41484,0,0,0,0,80,0,60,0,0
3687,+$k1敏捷和+$k2命中,,0,5,5,0,7,14,0,7,14,0,3,31,0,0,32,0.58399999142,1.16700005531,0,-3,0,41491,0,0,0,0,80,0,60,0,0
3688,+$k1敏捷和+$k2PvP韌性,,0,5,5,0,7,7,0,7,7,0,3,35,0,0,32,0.58399999142,0.58399999142,0,-3,0,41493,0,0,0,0,80,0,60,0,0
3689,+$k1智力和+$k2精神,,0,5,5,0,7,14,0,7,14,0,5,6,0,0,32,0.58399999142,1.16700005531,0,-3,0,41494,0,0,0,0,80,0,60,0,0
3690,+$k1智力和+$k2致命一擊,,0,5,5,0,7,14,0,7,14,0,5,32,0,0,32,0.58399999142,1.16700005531,0,-3,0,41495,0,0,0,0,80,0,60,0,0
3691,+$k1智力和+$k2命中,,0,5,5,0,7,14,0,7,14,0,5,31,0,0,32,0.58399999142,1.16700005531,0,-3,0,41502,0,0,0,0,80,0,60,0,0
3692,+$k1智力和+$k2PvP韌性,,0,5,5,0,7,7,0,7,7,0,5,35,0,0,32,0.58399999142,0.58399999142,0,-3,0,41486,0,0,0,0,80,0,60,0,0
3693,+$k1智力和+$k2加速,,0,5,5,0,7,14,0,7,14,0,5,36,0,0,32,0.58399999142,1.16700005531,0,-3,0,41497,0,0,0,0,80,0,60,0,0
3694,+$k1閃躲和+$k2招架,,0,5,5,0,14,14,0,14,14,0,13,14,0,0,32,1.16700005531,1.16700005531,0,-3,0,41500,0,0,0,0,80,0,60,0,0
3695,+$k1招架和+$k2閃躲,,0,5,5,0,14,14,0,14,14,0,14,13,0,0,32,1.16700005531,1.16700005531,0,-3,0,41490,0,0,0,0,80,0,60,0,0
3696,+$k1熟練和+$k2命中,,0,5,5,0,14,14,0,14,14,0,37,31,0,0,32,1.16700005531,1.16700005531,0,-3,0,41482,0,0,0,0,80,0,60,0,0
3697,+$k1熟練和+$k2閃躲,,0,5,5,0,14,14,0,14,14,0,37,13,0,0,32,1.16700005531,1.16700005531,0,-3,0,41498,0,0,0,0,80,0,60,0,0
3698,+$k1致命一擊和+$k2精神,,0,5,5,0,14,14,0,14,14,0,32,6,0,0,32,1.16700005531,1.16700005531,0,-3,0,41470,0,0,0,0,80,0,60,0,0
3699,+$k1致命一擊和+$k2耐力,,0,5,5,0,14,10,0,14,10,0,32,7,0,0,32,1.16700005531,0.83499997854,0,-3,0,41468,0,0,0,0,80,0,60,0,0
3700,+$k1閃躲和+$k2耐力,,0,5,5,0,14,10,0,14,10,0,13,7,0,0,32,1.16700005531,0.83499997854,0,-3,0,41464,0,0,0,0,80,0,60,0,0
3701,+$k1加速和+$k2精神,,0,5,5,0,14,14,0,14,14,0,36,6,0,0,32,1.16700005531,1.16700005531,0,-3,0,41467,0,0,0,0,80,0,60,0,0
3702,+$k1加速和+$k2耐力,,0,5,5,0,14,10,0,14,10,0,36,7,0,0,32,1.16700005531,0.83499997854,0,-3,0,41466,0,0,0,0,80,0,60,0,0
3703,+$k1命中和+$k2加速,,0,5,5,0,14,14,0,14,14,0,31,36,0,0,32,1.16700005531,1.16700005531,0,-3,0,41475,0,0,0,0,80,0,60,0,0
3704,+$k1命中和+$k2閃躲,,0,5,5,0,14,14,0,14,14,0,31,13,0,0,32,1.16700005531,1.16700005531,0,-3,0,41481,0,0,0,0,80,0,60,0,0
3705,+$k1智力和+$k2精神,,0,5,5,0,7,14,0,7,14,0,5,6,0,0,32,0.58399999142,1.16700005531,0,-3,0,41473,0,0,0,0,80,0,60,0,0
3706,+$k1智力和+$k2耐力,,0,5,5,0,7,10,0,7,10,0,5,7,0,0,32,0.58399999142,0.83499997854,0,-3,0,41479,0,0,0,0,80,0,60,0,0
3707,+$k1PvP韌性和+$k2精神,,0,5,5,0,7,14,0,7,14,0,35,6,0,0,32,0.58399999142,1.16700005531,0,-3,0,41480,0,0,0,0,80,0,60,0,0
3708,+$k1PvP韌性和+$k2耐力,,0,5,5,0,7,10,0,7,10,0,35,7,0,0,32,0.58399999142,0.83499997854,0,-3,0,41476,0,0,0,0,80,0,60,0,0
3709,+$k1致命一擊和+$k2PvP強度,,0,5,5,0,14,7,0,14,7,0,32,57,0,0,32,1.16700005531,0.58399999142,0,-3,0,41472,0,0,0,0,80,0,60,0,0
3710,+$k1致命一擊和+$k2精神,,0,5,5,0,14,14,0,14,14,0,32,6,0,0,32,1.16700005531,1.16700005531,0,-3,0,41477,0,0,0,0,80,0,60,0,0
3711,+$k1智力和+$k2精神,,0,5,5,0,7,14,0,7,14,0,5,6,0,0,32,0.58399999142,1.16700005531,0,-3,0,41463,0,0,0,0,80,0,60,0,0
3712,+$k1命中和+$k2加速,,0,5,5,0,14,14,0,14,14,0,31,36,0,0,32,1.16700005531,1.16700005531,0,-3,0,41469,0,0,0,0,80,0,60,0,0
3713,+$k1PvP韌性和+$k2精神,,0,5,5,0,7,14,0,7,14,0,35,6,0,0,32,0.58399999142,1.16700005531,0,-3,0,41471,0,0,0,0,80,0,60,0,0
3714,+$k1加速和+$k2精神,,0,5,5,0,14,14,0,14,14,0,36,6,0,0,32,1.16700005531,1.16700005531,0,-3,0,41465,0,0,0,0,80,0,60,0,0
3715,+$k1致命一擊和+$k2PvP強度,,0,5,5,0,14,7,0,14,7,0,32,57,0,0,32,1.16700005531,0.58399999142,0,-3,0,41478,0,0,0,0,80,0,60,0,0
3716,+$k1加速和+$k2PvP強度,,0,5,5,0,14,7,0,14,7,0,36,57,0,0,32,1.16700005531,0.58399999142,0,-3,0,41474,0,0,0,0,80,0,60,0,0
3717,插槽護腕,,0,8,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,164,400,0,0,0,1,0,0
3718,+$k1法術能量和+$k2精神,,0,5,5,0,35,12,0,35,12,0,45,6,0,0,33,4.375,1.5,0,-4,0,0,0,0,0,0,70,0,142,0,0
3719,+$k1法術能量和+$k2精神,,0,5,5,0,50,20,0,50,20,0,45,6,0,0,33,6.25,2.5,0,-4,0,0,0,0,0,0,70,0,142,0,0
3720,+$k1法術能量和+$k2耐力,,0,5,5,0,35,20,0,35,20,0,45,7,0,0,33,4.375,2.5,0,-4,0,0,0,0,0,0,70,0,142,0,0
3721,+$k1法術能量和+$k2耐力,,0,5,5,0,50,30,0,50,30,0,45,7,0,0,33,6.25,3.75,0,-4,0,0,0,0,0,0,70,0,142,0,0
3722,光紋刺繡,,0,3,0,0,0,1,0,0,1,0,55640,6,0,0,1,0,0,0,0,0,0,0,197,420,0,0,0,50,0,0
3723,插槽手套,,0,8,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,164,400,0,0,0,1,0,0
3726,+$i加速,,0,5,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3727,+$i命中,,0,5,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3728,暗輝刺繡,,0,3,0,0,0,1,0,0,1,0,55768,6,0,0,1,0,0,0,0,0,0,0,197,420,0,0,0,50,0,0
3729,插槽腰帶,,0,8,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,0,0,1,0,0
3730,劍衛刺繡,,0,3,0,0,0,1,0,0,1,0,55776,6,0,0,1,0,0,0,0,0,0,0,197,420,0,0,0,50,0,0
3731,泰坦鋼武器鍊,,0,3,5,0,0,28,0,0,28,0,43588,31,0,0,33,0,3.5,0,-4,0,0,0,0,0,0,70,0,142,0,0
3732,+$k1力量,,0,5,0,0,34,0,0,34,0,0,4,0,0,0,32,1.70000004768,0,0,-5,0,42142,0,755,350,0,80,0,60,0,0
3733,+$k1敏捷,,0,5,0,0,34,0,0,34,0,0,3,0,0,0,32,1.70000004768,0,0,-5,0,42143,0,755,350,0,80,0,60,0,0
3734,+$k1智力,,0,5,0,0,34,0,0,34,0,0,5,0,0,0,32,1.70000004768,0,0,-5,0,42144,0,755,350,0,80,0,60,0,0
3735,+$k1精神,,0,5,0,0,68,0,0,68,0,0,6,0,0,0,32,3.40000009537,0,0,-5,0,42145,0,755,350,0,80,0,60,0,0
3736,+$k1精神,,0,5,0,0,68,0,0,68,0,0,6,0,0,0,32,3.40000009537,0,0,-5,0,42146,0,755,350,0,80,0,60,0,0
3737,+$k1智力,,0,5,0,0,34,0,0,34,0,0,5,0,0,0,32,1.70000004768,0,0,-5,0,42148,0,755,350,0,80,0,60,0,0
3738,+$k1致命一擊,,0,5,0,0,68,0,0,68,0,0,32,0,0,0,32,3.40000009537,0,0,-5,0,42149,0,755,350,0,80,0,60,0,0
3739,+$k1加速,,0,5,0,0,68,0,0,68,0,0,36,0,0,0,32,3.40000009537,0,0,-5,0,42150,0,755,350,0,80,0,60,0,0
3740,+$k1閃躲,,0,5,0,0,68,0,0,68,0,0,13,0,0,0,32,3.40000009537,0,0,-5,0,42151,0,755,350,0,80,0,60,0,0
3741,+$k1招架,,0,5,0,0,68,0,0,68,0,0,14,0,0,0,32,3.40000009537,0,0,-5,0,42152,0,755,350,0,80,0,60,0,0
3742,+$k1命中,,0,5,0,0,68,0,0,68,0,0,31,0,0,0,32,3.40000009537,0,0,-5,0,42156,0,755,350,0,80,0,60,0,0
3743,+$k1閃躲,,0,5,0,0,68,0,0,68,0,0,13,0,0,0,32,3.40000009537,0,0,-5,0,42157,0,755,350,0,80,0,60,0,0
3744,+$k1PvP韌性,,0,5,0,0,34,0,0,34,0,0,35,0,0,0,32,1.70000004768,0,0,-5,0,42158,0,755,350,0,80,0,60,0,0
3745,+$k1致命一擊,,0,5,0,0,68,0,0,68,0,0,32,0,0,0,32,3.40000009537,0,0,-5,0,42153,0,755,350,0,80,0,60,0,0
3746,+$k1熟練,,0,5,0,0,68,0,0,68,0,0,37,0,0,0,32,3.40000009537,0,0,-5,0,42154,0,755,350,0,80,0,60,0,0
3747,+$k1PvP強度,,0,5,0,0,34,0,0,34,0,0,57,0,0,0,32,1.70000004768,0,0,-5,0,42155,0,755,350,0,80,0,60,0,0
3748,"泰坦鋼刺 (45-67)",,0,3,0,0,0,0,0,0,0,0,56355,0,0,0,1,0,0,0,0,0,0,0,0,0,70,0,0,142,0,0
3749,+$56527s1所有屬性,,0,3,0,0,0,7,0,0,7,0,56527,6,0,0,32,0,0,0,-3,0,42701,0,0,0,0,80,0,60,0,0
3750,+$56529s1所有屬性,,0,3,0,0,0,0,0,0,0,0,56529,0,0,0,32,0,0,0,-4,0,42702,0,0,0,0,80,0,60,0,0
3751,+$k1閃躲,,0,5,0,0,6,0,0,6,0,0,13,0,0,0,32,0.75,0,0,-4,0,0,0,0,0,0,70,0,0,0,0
3753,+$k1法術能量,,0,5,0,0,9,0,0,9,0,0,45,0,0,0,32,0.5625,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3754,+$k1攻擊強度和+$k2耐力及+$k3命中,,0,5,5,5,24,10,10,24,10,10,38,31,7,0,33,4,1.66600000858,1.66600000858,-4,0,0,0,0,0,0,60,0,60,0,0
3755,+$k1攻擊強度和+$k2閃躲,,0,5,5,0,28,12,0,28,12,0,38,13,0,0,33,4.66599988937,2,0,-4,0,0,0,0,0,0,60,0,60,0,0
3756,+$k1攻擊強度,,0,5,0,0,130,0,0,130,0,0,38,0,0,0,1,0,0,0,0,0,0,0,165,400,0,0,0,55,0,0
3757,+$k1耐力,,0,5,0,0,102,0,0,102,0,0,7,0,0,0,33,6.375,0,0,-4,0,0,0,165,400,0,80,0,55,0,0
3758,+$k1智力,,0,5,0,0,57,0,0,57,0,0,5,0,0,0,33,3.56299996376,0,0,-4,0,0,0,165,400,0,80,0,55,0,0
3765,+$k1致命一擊,,0,5,0,0,4,0,0,4,0,0,32,0,0,0,32,0.25,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3767,+$k1敏捷和+$k2致命一擊,,0,5,5,0,7,14,0,7,14,0,3,32,0,0,32,0.58399999142,1.16700005531,0,-3,0,41429,0,0,0,0,80,0,60,0,0
3775,+$k1法術能量和+$k2致命一擊,,0,5,5,0,30,15,0,30,15,0,45,32,0,0,33,1.875,0.9375,0,-4,0,0,0,0,0,0,80,0,182,0,0
3776,+$k1攻擊強度和+$k2致命一擊,,0,5,5,0,45,15,0,45,15,0,38,32,0,0,33,2.81299996376,0.9375,0,-4,0,0,0,0,0,0,80,0,182,0,0
3777,+$k2閃躲和+$k1耐力,,0,5,5,0,22,20,0,22,20,0,7,13,0,0,33,1.375,1.25,0,-4,0,0,0,0,0,0,80,0,182,0,0
3778,+$k1熟練,,0,5,0,0,8,0,0,8,0,0,37,0,0,0,32,0.5,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3788,+$k1命中和+$k2致命一擊,,0,5,5,0,25,25,0,25,25,0,31,32,0,2,32,1.56299996376,1.56299996376,0,-4,0,0,0,0,0,0,80,0,55,0,0
3789,狂暴,,0,1,0,0,0,0,0,0,0,0,59620,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
3790,黑魔法,,0,3,0,0,0,0,0,0,0,0,59630,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
3791,+$k1耐力,,0,5,0,0,24,0,0,24,0,0,7,0,0,0,33,1.5,0,0,-4,0,0,0,333,400,0,80,0,55,0,0
3792,+$k1PvP韌性,,0,5,0,0,20,0,0,20,0,0,35,0,0,0,32,1,0,0,-5,0,44066,0,0,0,0,80,0,60,0,0
3793,+$k1攻擊強度和+$k2PvP韌性,,0,5,5,0,40,15,0,40,15,0,38,35,0,0,33,2.5,0.9375,0,-4,0,0,0,0,0,0,80,0,182,0,0
3794,+$k1法術能量和+$k2PvP韌性,,0,5,5,0,23,15,0,23,15,0,45,35,0,0,33,1.43799996376,0.9375,0,-4,0,0,0,0,0,0,80,0,182,0,0
3795,+$k1攻擊強度和+$k2PvP韌性,,0,5,5,0,50,20,0,50,20,0,38,35,7,0,33,3.125,1.25,0,-4,0,0,0,0,0,0,80,0,182,0,0
3796,+$k1法術能量和+$k2PvP韌性,,0,5,5,0,29,20,0,29,20,0,45,35,7,0,33,1.81299996376,1.25,0,-4,0,0,0,0,0,0,80,0,182,0,0
3798,+$k1致命一擊和略微提高奔跑速度,,0,5,3,0,17,0,0,17,0,0,32,23990,0,0,32,1.06299996376,0,0,-4,0,44076,191,0,0,0,80,0,60,0,0
3799,+$k1智力和略微提高奔跑速度,,0,5,3,0,17,0,0,17,0,0,5,23990,0,0,32,1.06299996376,0,0,-4,0,44078,193,0,0,0,80,0,60,0,0
