ID,Name_lang,HordeName_lang,Charges,Effect_0,Effect_1,Effect_2,EffectPointsMin_0,EffectPointsMin_1,EffectPointsMin_2,EffectPointsMax_0,EffectPointsMax_1,EffectPointsMax_2,EffectArg_0,EffectArg_1,EffectArg_2,ItemVisual,Flags,Field_1_15_3_55112_009_0,Field_1_15_3_55112_009_1,Field_1_15_3_55112_009_2,Field_1_15_3_55112_010,ScalingClassRestricted,Field_1_15_3_55112_012,Field_1_15_3_55112_013,Field_1_15_3_55112_014,Field_1_15_3_55112_015,MinLevel,MaxLevel,Field_1_15_3_55112_018,ItemLevel,Field_1_15_3_55112_020,Field_1_15_3_55112_021
3238,채집가,,0,3,0,0,0,0,0,0,0,0,44507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
3239,쇄빙,,0,1,0,0,0,0,0,0,0,0,44525,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
3240,"주문력 +$k1",,0,5,0,0,23,0,0,23,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,"생명의 수호",,0,1,0,0,0,0,0,0,0,0,44578,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
3242,"모든 저항력 +$18676s1",,0,3,0,0,0,0,0,0,0,0,18676,0,0,0,0,0,0,0,0,0,34142,0,0,0,0,0,0,60,0,0
3243,"PvP 위력 +$k1",,0,5,0,0,28,0,0,28,0,0,57,0,0,0,32,1.75,0,0,-4,0,0,0,0,0,0,80,0,55,0,0
3244,"정신력 +$k1 / 체력 +$k2",,0,5,5,0,14,14,0,14,14,0,7,6,0,0,32,0.875,0.875,0,-4,0,0,0,0,0,0,80,0,55,0,0
3245,"PvP 탄력 +$k1",,0,5,0,0,20,0,0,20,0,0,35,0,0,0,32,1.25,0,0,-4,0,0,0,0,0,0,80,0,55,0,0
3246,"주문력 +$k1",,0,5,0,0,28,0,0,28,0,0,45,0,0,0,32,1.75,0,0,-4,0,0,0,0,0,0,80,0,55,0,0
3247,"언데드에 대한 전투력 +$44594s1",,0,3,0,0,0,0,0,0,0,0,44594,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
3248,"숙련 +$k1",,0,5,0,0,18,0,0,18,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
3249,"치명타 및 극대화 +$k1",,0,5,0,0,16,0,0,16,0,0,32,0,0,0,32,1,0,0,-4,0,0,0,0,0,0,80,0,55,0,0
3250,극지방랑자,,0,3,5,0,0,15,0,0,15,0,44615,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3251,거인학살자,,0,1,0,0,0,0,0,0,0,0,44622,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
3252,"모든 능력치 +$44624s1",,0,3,0,0,0,0,0,0,0,0,44624,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,55,0,0
3253,"위협 수준 +$25063s1% / 무기 막기 +$k2",,0,3,5,0,0,10,0,0,10,0,25063,14,0,0,32,0,0.625,0,-4,0,0,0,0,0,0,80,0,55,0,0
3254,"모든 능력치 +$44627s1",,0,3,0,0,4,0,0,4,0,0,44627,0,0,0,32,0.5,0,0,-4,0,34143,0,0,0,0,70,0,60,0,0
3255,"주문력 +$k1",,0,5,0,0,55,0,0,55,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0
3256,"민첩성 +$k2 / 방어도 +$k1",,0,4,5,0,40,10,0,40,10,0,0,3,0,0,32,2.5,0.625,0,-4,0,0,0,0,0,0,80,0,55,0,0
3257,"주문력 +$k1",,0,5,0,0,54,0,0,54,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0
3258,"주문력 +$k1",,0,5,0,0,18,0,0,18,0,0,45,39508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
3259,"체력 +$k1",,0,5,0,0,22,0,0,22,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
3260,"체력 +$k1",,0,5,0,0,24,0,0,24,0,0,7,0,0,0,32,4,0,0,-4,0,0,0,0,0,0,60,0,60,0,0
3261,"치명타 및 극대화 +$k1 / 치명타 및 극대화 효과 $44797s1%만큼 증가",,0,5,3,0,24,0,0,24,0,0,32,44797,0,0,32,2.40000009537,0,0,-4,0,34220,81,0,0,0,0,0,60,0,0
3262,"체력 +$k1",,0,5,0,0,15,0,0,15,0,0,7,0,0,0,32,1.87999999523,0,0,-4,0,34256,0,0,0,0,70,0,60,0,0
3263,"치명타 및 극대화 +$k1",,0,5,0,0,4,0,0,4,0,0,32,0,0,0,32,0.5,0,0,-4,0,0,0,0,0,0,70,0,0,0,0
3264,"방어도 +150 / 이동 속도 10%만큼 감소",,0,3,0,0,0,0,0,0,0,0,45335,0,0,0,0,0,0,0,0,0,34627,0,0,0,0,0,0,1,0,0
3265,"축복받은 무기 강화제",,0,3,0,0,100,0,0,100,0,0,45396,0,0,42,9,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0
3266,"정의의 무기 강화제",,0,3,0,0,100,0,0,100,0,0,45398,0,0,31,9,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0
3267,"가속 +$k1",,0,5,0,0,4,0,0,4,0,0,36,0,0,0,32,0.25,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3268,"체력 +$k1",,0,5,0,0,15,0,0,15,0,0,7,0,0,0,32,1.87999999523,0,0,-4,0,34831,0,0,0,0,70,0,60,0,0
3269,"낚시 숙련도 +$45698s1",,0,3,0,0,0,0,0,0,0,0,45698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3270,"가속 +$k1",,0,5,0,0,16,0,0,16,0,0,36,0,0,0,32,2,0,0,-4,0,35315,0,0,0,0,70,0,60,0,0
3271,"지능 +$k1 / 가속 +$k2",,0,5,5,0,4,8,0,4,8,0,5,36,0,0,32,0.5,1,0,-4,0,35316,0,0,0,0,70,0,60,0,0
3272,"가속 +$k2 / 체력 +$k1",,0,5,5,0,6,8,0,6,8,0,7,36,0,0,32,0.75,1,0,-4,0,35318,0,0,0,0,70,0,60,0,0
3273,혹한,,0,1,3,0,0,0,0,0,0,0,46579,46662,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
3274,"회피 +$k1 / 방패 피해 방어량 +$55283s1%",,0,5,3,0,24,0,0,24,0,0,13,55283,0,0,32,3,0,0,-4,0,35501,121,0,0,0,70,0,60,0,0
3275,"지능 +$k1 / 최대 마나 +$55275s1%",,0,5,3,0,12,0,0,12,0,0,5,55275,0,0,32,1.5,0,0,-4,0,35503,122,0,0,0,70,0,60,0,0
3276,"전투력 +$k1",,0,5,0,0,20,0,0,20,0,0,38,0,0,0,0,0,0,0,0,0,35487,0,0,0,0,0,0,60,0,0
3277,"주문력 +$k1",,0,5,0,0,12,0,0,12,0,0,45,0,0,0,0,0,0,0,0,0,35488,0,0,0,0,0,0,60,0,0
3278,"주문력 +$k1",,0,5,0,0,12,0,0,12,0,0,45,0,0,0,0,0,0,0,0,0,35489,0,0,0,0,0,0,60,0,0
3279,"주문력 +$k1",,0,5,0,0,3,0,0,3,0,0,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3280,"회피 +$k1 / 체력 +$k2",,0,5,5,0,4,6,0,4,6,0,13,7,0,0,32,0.5,0.75,0,-4,0,35707,0,0,0,0,70,0,60,0,0
3281,"민첩성 +$k1",,0,5,0,0,10,0,0,10,0,0,3,0,0,0,32,1,0,0,-5,0,35487,0,0,0,0,70,0,60,0,0
3282,"지능 +$k1",,0,5,0,0,10,0,0,10,0,0,5,0,0,0,32,1,0,0,-5,0,35488,0,0,0,0,70,0,60,0,0
3283,"지능 +$k1",,0,5,0,0,10,0,0,10,0,0,5,0,0,0,32,1,0,0,-5,0,35489,0,0,0,0,70,0,60,0,0
3284,"PvP 탄력 +$k2 / 체력 +$k1",,0,5,5,0,7,5,0,7,5,0,7,35,0,0,32,0.69999998808,0.5,0,-5,0,35758,0,0,0,0,70,0,60,0,0
3285,"가속 +$k2 / 체력 +$k1",,0,5,5,0,7,5,0,7,5,0,7,36,0,0,32,0.69999998808,0.5,0,-5,0,35759,0,0,0,0,70,0,60,0,0
3286,"지능 +$k1 / 가속 +$k2",,0,5,5,0,5,10,0,5,10,0,5,36,0,0,32,0.5,1,0,-5,0,35760,0,0,0,0,70,0,60,0,0
3287,"가속 +$k1",,0,5,0,0,20,0,0,20,0,0,36,0,0,0,32,2,0,0,-5,0,35761,0,0,0,0,70,0,60,0,0
3288,"말채찍 마법부여 Test용",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3289,"탈것 속도 +10%",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3290,"용수철 장착식 망토 확대기",,0,7,0,0,0,0,0,0,0,0,52641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3291,"사용 횟수 Test용",,2,7,0,0,0,0,0,0,0,0,47181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3292,"민첩성 +$k1",,0,5,0,0,34,0,0,34,0,0,3,0,0,0,32,1.70000004768,0,0,-5,0,36766,0,755,350,0,80,0,60,0,0
3293,"체력 +$k1",,0,5,0,0,51,0,0,51,0,0,7,0,0,0,32,2.54999995232,0,0,-5,0,36767,0,755,350,0,80,0,60,0,0
3294,"체력 +$k1",,0,5,0,0,25,0,0,25,0,0,7,0,0,0,32,1.56299996376,0,0,-4,0,0,0,0,0,0,80,0,55,0,0
3295,"가속 +$k1",,0,5,0,0,16,20,20,16,20,20,36,29,30,0,1,0,0,0,0,0,0,0,333,400,0,0,0,1,0,0
3296,"정신력 +$k2 / 위협 수준 2%만큼 감소",,0,3,5,0,0,10,0,0,10,0,25070,6,0,0,32,0,0.625,0,-4,0,0,0,0,0,0,80,0,55,0,0
3297,"생명력 +$k1",,0,5,0,0,275,0,0,275,0,0,1,0,0,0,32,17.19000053406,0,0,-4,0,0,0,0,0,0,80,0,1,0,0
3298,"뛰어난 마나 오일",,0,5,0,0,38,0,0,38,0,0,6,0,0,0,33,0.42219999433,0,0,-1,0,0,0,0,0,0,70,0,150,0,0
3299,"뛰어난 마법사 오일",,0,5,0,0,56,0,0,56,0,0,45,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0
3300,"주문력 +$k1",,0,5,0,0,19,0,0,19,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,"치명타 및 극대화 +$k1",,0,5,0,0,6,0,0,6,0,0,32,0,0,0,32,0.375,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3302,"회피 +$k1",,0,5,0,0,8,0,0,8,0,0,13,0,0,0,32,0.5,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3303,"가속 +$k1",,0,5,0,0,8,0,0,8,0,0,36,0,0,0,32,0.5,0,0,0,0,0,0,0,0,0,80,0,0,0,0
3305,"체력 +$k1",,0,5,0,0,12,0,0,12,0,0,7,0,0,0,32,0.75,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3306,"5초당 마나 2 회복",,0,5,0,0,2,0,0,2,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,"체력 +$k1",,0,5,0,0,9,0,0,9,0,0,7,0,0,0,32,0.5625,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3309,"가속 +$k1",,0,5,0,0,6,0,0,6,0,0,36,0,0,0,32,0.375,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3310,"지능 +$k1",,0,5,0,0,6,0,0,6,0,0,5,0,0,0,32,0.375,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3311,"정신력 +$k1",,0,5,0,0,6,0,0,6,0,0,6,0,0,0,32,0.375,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3312,"힘 +$k1",,0,5,0,0,8,0,0,8,0,0,4,0,0,0,32,0.5,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3313,"민첩성 +$k1",,0,5,0,0,8,0,0,8,0,0,3,0,0,0,32,0.5,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3314,"치명타 및 극대화 +$k1",,0,5,0,0,8,0,0,8,0,0,32,0,0,0,32,0.5,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3315,"탈것 속도 +3%",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3317,"체력 +$k1",,0,5,0,0,24,0,0,24,0,0,7,0,0,0,32,1.5,0,0,-4,0,37430,0,0,0,0,80,0,60,0,0
3318,"지능 +$k1 / 정신력 +$k2",,0,5,5,0,5,10,0,5,10,0,5,6,0,0,32,0.5,1,0,-5,0,37503,0,0,0,0,70,0,60,0,0
3319,"소켓 추가 마법부여 Test용",,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,50,0,0,0,1,0,0
3320,"숙련 요구 마법부여 Test용",,0,4,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,50,0,0,0,1,0,0
3321,"방어도 +$k1",,0,4,0,0,150,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,38292,0,164,50,0,0,0,1,0,0
3322,"얼어붙은 룬 무기",,0,3,0,0,100,0,0,100,0,0,50401,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3325,"체력 +$k1 / 민첩성 +$k2",,0,5,5,0,45,15,0,45,15,0,7,3,0,0,32,2.81299996376,0.9375,0,-4,0,0,0,0,0,0,80,0,142,0,0
3326,"전투력 +$k2 / 치명타 및 극대화 +$k1",,0,5,5,0,15,55,0,15,55,0,32,38,0,0,33,0.9375,3.43799996376,0,-4,0,0,0,0,0,0,80,0,142,0,0
3327,"체력 +$k1 / 민첩성 +$k2",,0,5,5,0,55,22,0,55,22,0,7,3,0,0,33,3.43799996376,1.375,0,-4,0,0,0,0,0,0,80,0,105,0,0
3328,"전투력 +$k2 / 치명타 및 극대화 +$k1",,0,5,5,0,22,75,0,22,75,0,32,38,0,0,1,1.375,4.68800020218,0,-4,0,0,0,0,0,0,80,0,105,0,0
3329,"체력 +$k1",,0,5,0,0,12,0,0,12,0,0,7,0,0,0,32,1.5,0,0,-4,0,0,0,0,0,0,70,0,142,0,0
3330,"체력 +$k1",,0,5,0,0,18,0,0,18,0,0,7,0,0,0,32,2.25,0,0,-4,0,0,0,0,0,0,70,0,142,0,0
3331,"체력 +$k1 / 민첩성 +$k2",,0,5,5,0,72,35,0,72,35,0,7,3,0,0,33,1.79999995232,0.875,0,-4,0,0,0,0,0,0,85,0,142,0,0
3332,"전투력 +$k2 / 치명타 및 극대화 +$k1",,0,5,5,0,36,100,0,36,100,0,32,38,0,0,33,2.25,6.25,0,-4,0,0,0,0,0,0,80,0,142,0,0
3333,"QA Test용 보라색 보석 마법부여",,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38498,0,0,0,0,0,0,1,0,0
3334,"노스렌드 비행",,0,3,0,0,1,0,0,1,0,0,33153,28735,0,0,0,0,0,0,0,0,38538,0,0,0,0,0,0,1,0,0
3335,"민첩성 +$k1",,0,5,0,0,10,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,38545,0,0,0,0,0,0,60,0,0
3336,"치명타 및 극대화 +$k1",,0,5,0,0,10,0,0,10,0,0,32,0,0,0,0,0,0,0,0,0,38546,0,0,0,0,0,0,60,0,0
3337,"민첩성 +$k1 / 치명타 및 극대화 +$k2",,0,5,5,0,5,5,0,5,5,0,3,32,0,0,0,0,0,0,0,0,38547,0,0,0,0,0,0,60,0,0
3338,"지능 +$k1 / 치명타 및 극대화 +$k2",,0,5,5,0,5,5,0,5,5,0,5,32,0,0,0,0,0,0,0,0,38548,0,0,0,0,0,0,60,0,0
3339,"지능 +$k1",,0,5,0,0,10,0,0,10,0,0,5,0,0,0,0,1,0,0,-5,0,38549,0,0,0,0,70,0,60,0,0
3340,"치명타 및 극대화 +$k1",,0,5,0,0,10,0,0,10,0,0,32,0,0,0,0,0,0,0,0,0,38550,0,0,0,0,0,0,60,0,0
3341,"얼어붙은 룬 무기 2",,0,3,0,0,100,0,0,100,0,0,51385,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3342,"얼어붙은 룬 무기 3",,0,3,0,0,100,0,0,100,0,0,51386,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3343,"얼어붙은 룬 무기 4",,0,3,0,0,100,0,0,100,0,0,51387,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3344,"얼어붙은 룬 무기 5",,0,3,0,0,100,0,0,100,0,0,51388,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3345,대지생명,,0,3,0,0,20,0,0,20,0,0,52007,0,0,106,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3351,"적중 +$k1",,0,5,0,0,6,0,0,6,0,0,31,0,0,0,32,0.375,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3352,"정신력 +$k1",,0,5,0,0,8,0,0,8,0,0,6,0,0,0,32,0.5,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3353,"지능 +$k1",,0,5,0,0,8,0,0,8,0,0,5,0,0,0,32,0.5,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3356,"전투력 +$k1",,0,5,0,0,12,0,0,12,0,0,38,0,0,0,32,0.75,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3357,"힘 +$k1",,0,5,0,0,6,0,0,6,0,0,4,0,0,0,32,0.375,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3358,"회피 +$k1",,0,5,0,0,6,0,0,6,0,0,13,0,0,0,32,0.375,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3359,"무기 막기 +$k1",,0,5,0,0,4,0,0,4,0,0,14,0,0,0,32,0.25,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3360,"무기 막기 +$k1",,0,5,0,0,8,0,0,8,0,0,14,0,0,0,32,0.5,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3361,"막기 +$k1",,0,5,0,0,6,0,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3362,"숙련 +$k1",,0,5,0,0,6,0,0,6,0,0,37,0,0,0,32,0.375,0,0,-4,0,0,0,0,0,0,80,0,0,0,0
3363,"방패 피해 방어량 +27",,0,3,0,0,0,0,0,0,0,0,23515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3364,"룬 무기 강화",,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3365,"검분쇄자의 룬",,0,3,3,0,0,0,0,0,0,0,53387,43588,0,156,1,0,0,0,0,0,0,0,960,1,0,0,0,1,0,0
3366,"리치 파멸의 룬",,0,1,0,0,100,0,0,100,0,0,56903,0,0,25,1,0,0,0,0,0,0,0,960,1,0,0,0,1,0,0
3367,"주문분쇄자의 룬",,0,3,3,0,0,0,0,0,0,0,53362,60209,0,161,1,0,0,0,0,0,0,0,960,1,0,0,0,1,0,0
3368,"타락한 성전사의 룬",,0,1,0,0,0,0,0,0,0,0,53365,0,0,160,1,0,0,0,0,0,0,0,960,1,0,0,0,1,0,0
3369,"잿더미 빙하의 룬",,0,1,0,0,0,0,0,0,0,0,53386,0,0,166,1,0,0,0,0,0,0,0,960,1,0,0,0,1,0,0
3370,"칼날얼음의 룬",,0,1,1,0,100,100,0,100,100,0,50401,51714,0,1,1,0,0,0,0,0,0,0,960,1,0,0,0,1,0,0
3371,"힘 +$k1",,0,5,0,0,12,0,0,12,0,0,4,0,0,0,32,1,0,0,-3,0,39900,0,0,0,0,80,0,60,0,0
3374,"민첩성 +$k1",,0,5,0,0,12,0,0,12,0,0,3,0,0,0,32,1,0,0,-3,0,39905,0,0,0,0,80,0,60,0,0
3375,"민첩성 +$k1",,0,5,0,0,12,0,0,12,0,0,3,0,0,0,32,1,0,0,-3,0,39906,0,0,0,0,80,0,60,0,0
3376,"회피 +$k1",,0,5,0,0,24,0,0,24,0,0,13,0,0,0,32,1,0,0,-3,0,39907,0,0,0,0,80,0,60,0,0
3377,"무기 막기 +$k1",,0,5,0,0,24,0,0,24,0,0,14,0,0,0,32,2,0,0,-3,0,39908,0,0,0,0,80,0,60,0,0
3378,"치명타 및 극대화 +$k1",,0,5,0,0,24,0,0,24,0,0,32,0,0,0,32,2,0,0,-3,0,39909,0,0,0,0,80,0,60,0,0
3379,"숙련 +$k1",,0,5,0,0,24,0,0,24,0,0,37,0,0,0,32,2,0,0,-3,0,39910,0,0,0,0,80,0,60,0,0
3380,"지능 +$k1",,0,5,0,0,12,0,0,12,0,0,5,0,0,0,32,1,0,0,-3,0,39911,0,0,0,0,80,0,60,0,0
3381,"지능 +$k1",,0,5,0,0,12,0,0,12,0,0,5,0,0,0,32,1,0,0,-3,0,39912,0,0,0,0,80,0,60,0,0
3382,"치명타 및 극대화 +$k1",,0,5,0,0,24,0,0,24,0,0,32,0,0,0,32,2,0,0,-3,0,39914,0,0,0,0,80,0,60,0,0
3383,"적중 +$k1",,0,5,0,0,24,0,0,24,0,0,31,0,0,0,32,2,0,0,-3,0,39915,0,0,0,0,80,0,60,0,0
3384,"회피 +$k1",,0,5,0,0,24,0,0,24,0,0,13,0,0,0,32,2,0,0,-3,0,39916,0,0,0,0,80,0,60,0,0
3385,"PvP 탄력 +$k1",,0,5,0,0,12,0,0,12,0,0,35,0,0,0,32,1,0,0,-3,0,39917,0,0,0,0,80,0,60,0,0
3386,"가속 +$k1",,0,5,0,0,24,0,0,24,0,0,36,0,0,0,32,2,0,0,-3,0,39918,0,0,0,0,80,0,60,0,0
3387,"체력 +$k1",,0,5,0,0,18,0,0,18,0,0,7,0,0,0,32,1.5,0,0,-3,0,39919,0,0,0,0,80,0,60,0,0
3388,"정신력 +$k1",,0,5,0,0,24,0,0,24,0,0,6,0,0,0,32,2,0,0,-3,0,39920,0,0,0,0,80,0,60,0,0
3389,"정신력 +$k1",,0,5,0,0,24,0,0,24,0,0,6,0,0,0,32,2,0,0,-3,0,39927,0,0,0,0,80,0,60,0,0
3390,"PvP 위력 +$k1",,0,5,0,0,12,0,0,12,0,0,57,0,0,0,32,1,0,0,-3,0,39932,0,0,0,0,80,0,60,0,0
3391,"치명타 및 극대화 +$k1 / 체력 +$k2",,0,5,5,0,12,9,0,12,9,0,32,7,0,0,32,1,0.75,0,-3,0,39933,0,0,0,0,80,0,60,0,0
3392,"힘 +$k1 / 체력 +$k2",,0,5,5,0,6,9,0,6,9,0,4,7,0,0,32,0.5,0.75,0,-3,0,39934,0,0,0,0,80,0,60,0,0
3393,"민첩성 +$k1 / 체력 +$k2",,0,5,5,0,6,9,0,6,9,0,3,7,0,0,32,0.5,0.75,0,-3,0,39935,0,0,0,0,80,0,60,0,0
3394,"지능 +$k1 / 체력 +$k2",,0,5,5,0,6,9,0,6,9,0,5,7,0,0,32,0.5,0.75,0,-3,0,39936,0,0,0,0,80,0,60,0,0
3395,"민첩성 +$k1 / 체력 +$k2",,0,5,5,0,6,9,0,6,9,0,3,7,0,0,32,0.5,0.75,0,-3,0,39937,0,0,0,0,80,0,60,0,0
3396,"회피 +$k1 / 체력 +$k2",,0,5,5,0,12,9,0,12,9,0,13,7,0,0,32,1,0.75,0,-3,0,39938,0,0,0,0,80,0,60,0,0
3397,"무기 막기 +$k1 / 체력 +$k2",,0,5,5,0,12,9,0,12,9,0,14,7,0,0,32,1,0.75,0,-3,0,39939,0,0,0,0,80,0,60,0,0
3398,"숙련 +$k1 / 체력 +$k2",,0,5,5,0,12,9,0,12,9,0,37,7,0,0,32,1,0.75,0,-3,0,39940,0,0,0,0,80,0,60,0,0
3399,"지능 +$k1 / 정신력 +$k2",,0,5,5,0,6,12,0,6,12,0,5,6,0,0,32,0.5,1,0,-3,0,39941,0,0,0,0,80,0,60,0,0
3400,"민첩성 +$k1 / 적중 +$k2",,0,5,5,0,6,12,0,6,12,0,3,31,0,0,32,0.5,1,0,-3,0,39942,0,0,0,0,80,0,60,0,0
3401,"지능 +$k1 / 정신력 +$k2",,0,5,5,0,6,12,0,6,12,0,5,6,0,0,32,0.5,1,0,-3,0,39943,0,0,0,0,80,0,60,0,0
3402,"민첩성 +$k1 / 적중 +$k2",,0,5,5,0,6,12,0,6,12,0,3,31,0,0,32,0.5,1,0,-3,0,39944,0,0,0,0,80,0,60,0,0
3403,"지능 +$k1 / PvP 위력 +$k2",,0,5,5,0,6,6,0,6,6,0,5,57,0,0,32,0.5,0.5,0,-3,0,39945,0,0,0,0,80,0,60,0,0
3404,"지능 +$k1 / 가속 +$k2",,0,5,5,0,6,12,0,6,12,0,5,36,0,0,32,0.5,1,0,-3,0,39946,0,0,0,0,80,0,60,0,0
3405,"힘 +$k1 / 치명타 및 극대화 +$k2",,0,5,5,0,6,12,0,6,12,0,4,32,0,0,32,0.5,1,0,-3,0,39947,0,0,0,0,80,0,60,0,0
3406,"민첩성 +$k1 / 적중 +$k2",,0,5,5,0,6,12,0,6,12,0,3,31,0,0,32,0.5,1,0,-3,0,39953,0,0,0,0,80,0,60,0,0
3407,"힘 +$k1 / 회피 +$k2",,0,5,5,0,6,12,0,6,12,0,4,13,0,0,32,0.5,1,0,-3,0,39949,0,0,0,0,80,0,60,0,0
3408,"힘 +$k1 / PvP 탄력 +$k2",,0,5,5,0,6,6,0,6,6,0,4,35,0,0,32,0.5,0.5,0,-3,0,39950,0,0,0,0,80,0,60,0,0
3409,"힘 +$k1 / 가속 +$k2",,0,5,5,0,6,12,0,6,12,0,4,36,0,0,32,0.5,1,0,-3,0,39951,0,0,0,0,80,0,60,0,0
3410,"민첩성 +$k1 / 치명타 및 극대화 +$k2",,0,5,5,0,6,12,0,6,12,0,3,32,0,0,32,0.5,1,0,-3,0,39952,0,0,0,0,80,0,60,0,0
3411,"힘 +$k1 / 적중 +$k2",,0,5,5,0,6,12,0,6,12,0,4,31,0,0,32,0.5,1,0,-3,0,39948,0,0,0,0,80,0,60,0,0
3412,"민첩성 +$k1 / PvP 탄력 +$k2",,0,5,5,0,6,6,0,6,6,0,3,35,0,0,32,0.5,0.5,0,-3,0,39954,0,0,0,0,80,0,60,0,0
3413,"민첩성 +$k1 / 가속 +$k2",,0,5,5,0,6,12,0,6,12,0,3,36,0,0,32,0.5,1,0,-3,0,39955,0,0,0,0,80,0,60,0,0
3414,"지능 +$k1 / 치명타 및 극대화 +$k2",,0,5,5,0,6,12,0,6,12,0,5,32,0,0,32,0.5,1,0,-3,0,39956,0,0,0,0,80,0,60,0,0
3415,"지능 +$k1 / 적중 +$k2",,0,5,5,0,6,12,0,6,12,0,5,31,0,0,32,0.5,1,0,-3,0,39957,0,0,0,0,80,0,60,0,0
3416,"지능 +$k1 / PvP 탄력 +$k2",,0,5,5,0,6,6,0,6,6,0,5,35,0,0,32,0.5,0.5,0,-3,0,39958,0,0,0,0,80,0,60,0,0
3417,"지능 +$k1 / 가속 +$k2",,0,5,5,0,6,12,0,6,12,0,5,36,0,0,32,0.5,1,0,-3,0,39959,0,0,0,0,80,0,60,0,0
3418,"회피 +$k1 / 무기 막기 +$k2",,0,5,5,0,12,12,0,12,12,0,13,14,0,0,32,1,1,0,-3,0,39964,0,0,0,0,80,0,60,0,0
