ID,Name_lang
74017,"Final Confrontation: Ultimate Footbomb Uniform - Involuntary Exit - Effect"
74024,"Remove Fizzle's Hand"
74025,"Quest Phase 10"
74029,"Warchief's Emissary: Teleport & Bind to Orgrimmar"
74030,"Riding Battleworg"
74031,"Message For Garrosh: Summon Battleworg"
74032,"Message For Garrosh: Quest Accept"
74033,"Place Poster"
74034,Motivated
74042,"Summon Energy Flux"
74043,"Energy Flux Visual"
74044,"Energy Flux Periodic"
74047,"Energy Flux Spawn Trigger"
74048,"Water Window Jump Through Visual"
74049,"Warchief's Emissary: Quest Accept"
74050,"Warchief's Emissary: Summon Captured Goblin 000"
74051,"Warchief's Emissary: Summon Captured Goblin 001"
74052,"Warchief's Emissary: Summon Captured Goblin 002"
74053,"Warchief's Emissary: Summon Captured Goblin 003"
74054,"Warchief's Emissary: Summon Captured Goblin 004"
74055,"Warchief's Emissary: Summon Captured Goblin 005"
74056,"Warchief's Emissary: Summon Captured Goblin 006"
74057,"Warchief's Emissary: Summon Captured Goblin 007"
74058,"Warchief's Emissary: Summon Captured Goblin 008"
74059,"Warchief's Emissary: Summon Captured Goblin 009"
74060,"The Eyes of Lycanthoth"
74061,"Miasma of Terror"
74063,"Ron's Test Frostbolt"
74064,"Warchief's Emissary: Abandon Quest Check"
74065,"Warchief's Emissary: Despawn Captured Goblins"
74066,Frozen!
74067,"Tentacle vs Samir"
74068,"Ride Tentacle D"
74069,"Spawn Invisibility Aura"
74070,"Volcano: Fiery Boulder - South"
74072,"Volcano: Fiery Boulder - West"
74073,"Recruiter's Watchful Eye"
74074,"Plague Siphon"
74075,"Burning Incense"
74076,"Volcano: Fiery Boulder - North"
74077,"Summon Spirit of Lo'Gosh"
74078,"Summon Spirit of Goldrinn"
74079,"Elemental Blessing"
74083,"Wolf God Validation"
74084,"Force Player to Summon Wolf God"
74085,"Volcano: Fiery Boulder - East"
74086,"Destroy Soul"
74087,"Knock Out Recruit"
74089,"Call Recruit"
74090,"Kill All Players"
74091,"Goldrinn Shrine is Overrun"
74092,"EI Phase"
74093,"Phase - Quest Zone-Specific 16"
74094,"Phase - Quest Zone-Specific 17"
74095,"Phase - Quest Zone-Specific 18"
74096,"Phase - Quest Zone-Specific 19"
74097,"Phase - Quest Zone-Specific 20"
74099,"Summon Orgrimmar Citizen"
74100,"Life Savings: Teleport & Bind to the Lost Isles"
74103,"Volcanoth!: Quest Complete"
74104,"Solar Winds"
74111,"[DND] Create Motivateatron"
74113,"Volcanoth!: Quest Abandoned Bind"
74114,Following
74120,"Summon Poster Visual"
74121,"Debilitating Venom"
74122,"Corrosive Spray"
74124,"Creator Spell Test - Trigger 1"
74125,"Summon Creator Spell Test"
74126,"Paranoid Hallucination"
74127,"Cosmetic - Purple Portal Glow"
74130,"Ride Tentacle E"
74131,"Tentacle vs Adarra"
74132,"Enchant Gloves - Mastery"
74133,"Veil of Sky"
74134,"Astral Rain"
74136,Supernova
74138,"Summon Spawn of Smolderos"
74139,"Ride Tentacle F"
74140,"Tentacle vs Mack"
74141,"Quest Invisibility Detection 123 KELP FOREST"
74142,"Feed Spawn of Smolderos"
74143,"Little Big Flame Breath"
74145,"Kelp Forest Quest Invisibility Detection 1"
74146,"Kelp Forest Quest Invisibility Detection 2"
74147,"Kelp Forest Quest Invisibility Detection 3"
74148,"Perform Speech"
74149,"Starry Sky Visual"
74151,"Blow Bubble"
74154,"Speech Performed"
74157,"Left Leg"
74158,"Dead Gorloc"
74159,"Right Leg"
74161,"Spawn of Smold Fed"
74168,"Butcherbot Butchering"
74171,"Cluster Cluck: Create Remote Control Fireworks"
74172,"Cluster Cluck: Character Force Cast From Gossip"
74175,"Deploy Butcherbot"
74176,"Summon Butcherbot to Corpse"
74177,"Cluster Cluck: Remote Control Fireworks Visual"
74180,"Twilight Firelance Equipped"
74183,Flap
74184,"Shoot Credit"
74185,"Shoot Response"
74186,"Greater Celestial Essence"
74187,"Lesser Celestial Essence"
74188,"Create Heavenly Shard"
74189,"Enchant Boots - Earthen Vitality"
74190,"+15 All Stats"
74191,"Enchant Chest - Mighty Stats"
74192,"Enchant Cloak - Greater Spell Piercing"
74193,"Enchant Bracer - Speed"
74195,"Enchant Weapon - Mending"
74197,"Enchant Weapon - Avalanche"
74198,"Enchant Gloves - Haste"
74199,"Enchant Boots - Haste"
74200,"Enchant Chest - Stamina"
74201,"Enchant Bracer - Critical Strike"
74202,"Enchant Cloak - Intellect"
74203,"Summon Tank"
74206,"[DND] Create Teleporter"
74207,"Enchant Shield - Protection"
74208,"Elemental Disruption"
74209,"Playback Speech"
74211,"Enchant Weapon - Elemental Slayer"
74212,"Enchant Gloves - Exceptional Strength"
74213,"Enchant Boots - Major Agility"
74214,"Enchant Chest - Mighty Resilience"
74216,"Enchant Ring - Agility"
74217,"Enchant Ring - Intellect"
74218,"Enchant Ring - Greater Stamina"
74220,"Enchant Gloves - Greater Expertise"
74223,"Enchant Weapon - Hurricane"
74224,Heartsong
74225,"Enchant Weapon - Heartsong"
74226,"Enchant Shield - Mastery"
74227,"Create Butcherbot Item"
74228,"Force Player to Create Butcherbot"
74229,"Enchant Bracer - Superior Dodge"
74230,"Enchant Cloak - Critical Strike"
74231,"Enchant Chest - Exceptional Spirit"
74232,"Enchant Bracer - Precision"
74233,"Brain Cloud"
74234,"Enchant Cloak - Protection"
74235,"Enchant Off-Hand - Superior Intellect"
74236,"Enchant Boots - Precision"
74237,"Enchant Bracer - Exceptional Spirit"
74238,"Enchant Boots - Mastery"
74239,"Enchant Bracer - Greater Expertise"
74240,"Enchant Cloak - Greater Intellect"
74241,"Power Torrent"
74242,"Enchant Weapon - Power Torrent"
74243,Windwalk
74244,"Enchant Weapon - Windwalk"
74246,"Enchant Weapon - Landslide"
74247,"Enchant Cloak - Greater Critical Strike"
74248,"Enchant Bracer - Greater Critical Strike"
74249,"+20 All Stats"
74250,"Enchant Chest - Peerless Stats"
74251,"Enchant Chest - Greater Stamina"
74252,"Enchant Boots - Assassin's Step"
74253,"Enchant Boots - Lavawalker"
74254,"Enchant Gloves - Mighty Strength"
74255,"Enchant Gloves - Greater Mastery"
74256,"Enchant Bracer - Greater Speed"
74257,"Recover Artifact"
74260,"Servitor Freed"
74261,"Mirror Image W"
74262,"Mirror Image E"
74263,"Mirror Image N"
74266,"Mana Shield State Visual"
74267,"Cult Disguise"
74268,"Track Archaeology Chests"
74269,"Crucible of Fire"
74276,"In Frostmourne Room"
74283,"Ground Rockets Aura"
74285,"Apply Ground Rockets Aura"
74287,"Aura of Fire"
74288,"Aura of Earth"
74289,"Adds State Visual"
74290,"Aura of Air"
74291,"Summon GT Bomber"
74292,"Twilight Empowerment"
74293,"Fire Validation"
74298,"Spiralung Shell"
74301,"Image Explosion"
74303,"Reset all Elemental Auras"
74304,"Earth Validation"
74305,"Air Validation"
74307,"Tank Buster"
74308,"Water Validation"
74309,"Torch of Shandris"
74310,"GT Phase"
74311,"Fire Rocket"
74313,"Ground Rocket Impact"
74315,"Summon Eye of Twilight Illusion"
74331,"Astral Shift Explosion Visual"
74334,"Force Player to Summon Eye of Twilight"
74344,"I am a Hook"
74351,"Shadowed by Kristoff"
74352,"Wings of the Damned"
74353,"Astral Familiar NE"
74354,"Astral Familiar NW"
74355,"Celestial Call"
74356,"Adds State Visual (orb)"
74357,"Detect Poster Location Marker"
74360,"Kristoff is Hanging from Chain"
74361,"Summon Val'kyr Periodic"
74363,"Astral Familiar N"
74368,"Force Player to Summon Kristoff"
74369,"Flame Beam"
74375,"Water Beam"
74376,"Trigger Spell: Kristoff Escapes"
74377,"Force Player to Trigger Kristoff Escape"
74378,"Cancel Kristoff Aura"
74380,"Lightning Beam"
74381,"Astral Rain Controller Spell"
74382,"Mana Shield Controller Spell"
74383,"Astral Familiar Controller Spell"
74385,"Spirit Vision"
74386,"Spirit Trance"
74387,"Trigger Spell: Attacked by Ogre"
74388,"Trigger Spell: Discover Apocrypha"
74389,"Force Player to Trigger Ogre Comment"
74390,"Force Player to Trigger Apocrypha Comment"
74394,"Lava Gout"
74398,"Summon Flamecaller"
74408,"Cosmetic - Balance of Nature Impact"
74409,"Seal Dream Portal"
74410,"Arena - Periodic Aura"
74411,"Battleground - Dampening"
74412,"Emergency Recall"
74415,"Capture Gordok Soul"
74416,"Bubble Self"
74417,"Burst Shoot"
74418,"Summon Raging Fire Elemental"
74419,"Cosmetic - Storm Cloud Base"
74420,"Fire Missile"
74423,"Summon Raging Storm Elemental"
74424,"Force Cast Summon Raging Fire Elemental"
74425,"Cosmetic - Lightning Strike"
74426,"Hover - Force Animation"
74427,"Post-Sea Monster Phase Binding"
74428,"Cosmetic - Ready Spell Directed State (Nature)"
74432,"Mack Bubble"
74433,"Transform to Enchanting Vellum"
74434,Soulburn
74435,"Summon Bubble Mack"
74436,Ragnaros
74437,"Forcecast Summon Ragnaros"
74442,"Samir Bubble"
74443,"Summon Samir"
74444,"Cancel Empowered Aura"
74445,"Val'kyr Carry"
74446,"Temp Tentacle"
74447,"Ysondre Invisibility Detection 1"
74448,"Adarrah Bubble"
74449,"Summon Adarrah"
74451,"Conjure recruit's robe"
74453,"Flame Beacon"
74458,"Power Shield XL-1"
74459,"Briny Ripper Quest Invisibility Detection 4567"
74460,"Uninteractable Aura"
74461,"[DND] Boom"
74462,"Invis Soldiers"
74464,"Camera Shake"
74465,"Summon Falling Rocks"
74466,"Raging Fire Elemental Invisibility"
74467,"Detect Raging Fire Elemental Invisibility"
74468,"Lightning Rod Aura 01"
74469,"Lightning Rod Aura 02"
74471,"Parachute Pack"
74472,"Guard Fear"
74476,"Invis Adarrah"
74477,"Invis Samir"
74478,"Invis Mack"
74480,"Quest Invisibility Detection 4567"
74481,"See Adarrah"
74482,"See Mack"
74483,"See Samir CAVE"
74484,"See Soldiers"
74485,"Crystal Transformation"
74486,"Broadcast Crystal Message"
74489,"Force Coilshell Sifter"
74491,"Doomsday Messenger"
74492,"Green Braid Channel"
74493,"Savage Leather"
74494,Trance
74499,"MultiAttack Test"
74501,"Brilliant Tactics"
74502,"Enervating Brand"
74503,"Surgeon General's Warding"
74506,"Val'kyr Carry (CAN CAST CHECK)"
74507,"Siphoned Might"
74508,"Facing Channel"
74509,"Repelling Wave"
74511,"Summon Clone"
74513,"Feed Berries"
74514,"Spot Infiltrator"
74515,"Forcecast Spot Infiltrator"
74529,"Smelt Pyrite"
74530,"Smelt Elementium"
74533,"Twilight Blast"
74534,"Summon Abyssal Lure"
74535,"Hyjal Aflame"
74536,"Abyssal Lure Rope"
74538,"Poison-tipped Fangs"
74539,"Abyssal Ray Trigger"
74540,"Abyssal Ray Trigger Aura"
74542,"Serrated Slash"
74543,"Flamestrike Ground Aura"
74544,"Blistering Poison"
74546,"Hydrodynamic Flippers"
74550,"Huge Explosion"
74551,"Summon Burning Ember"
74552,"Summon Rock Elemental"
74556,"Embersilk Bandage"
74557,"Heavy Embersilk Bandage"
74558,"Field Bandage: Dense Embersilk"
74561,"Summon Water Spirit"
74562,"Fiery Combustion"
74563,"Murloc Leash Visual"
74565,"'Summon' Tree"
74567,"Mark of Combustion"
74570,"Abyssal Ride Rope, Hanging Behind"
74572,"Ysondre's Blessing"
74573,"Ride Seat, Behind Starting"
74574,"Forcecast Abyssal Ride"
74578,"Nightmare Bolt"
74580,"Forcecast Ride Rope"
74589,"Identity Crisis"
74605,"Explosion, Nature (3.0)"
74609,"Summon Abyssal Ray"
74611,"Twilight Sermon Horde Start Event"
74614,"Twilight Sermon Alliance Start Event"
74616,"Twilight Flames"
74617,"Blue Flame"
74618,Rescuing
74619,"Summon Abyssal Everything"
74621,"Durak's Shield Visual"
74627,"Debug - Dispel Me"
74628,"Forcecast Abyssal Ride Rope"
74629,"Combustion Periodic"
74634,"Ground Siege"
74637,"Meteor Strike"
74639,"Ground Siege Summon"
74640,"Ground Siege Summon Trigger"
74652,"Leap Ahead"
74655,"Teleport to East Colossal"
74656,"Teleport Back To Dreamer's Rest"
74662,"Durak's Shield Channel"
74663,"Leading a Fawn"
74664,"Injured Fawn Rescued or Killed"
74665,"Abyssal Ride Rope, Hanging Close"
74666,"Abyssal Ride Rope, Hanging On Top"
74667,"Durak's Shield Transform Stage2"
74668,"Blitz Summon Trigger"
74669,"Blitz Summon"
74671,"Speed Check"
74672,"Event Success"
74673,"Event Fail"
74674,"Rally Wild Hippogryff"
74676,"I am a Lantern"
74677,"Tyrus's Bindings"
74679,"Hold Tight Warning (Speed)"
74697,"Channel Flux"
74699,"Modgud's Malice"
74700,"Port Back to Abyssal Ledge"
74701,"Summon Erunak Rescue"
74702,"Forcecast Erunak Rescue"
74704,"Forcecast Abyssal Lure"
74705,"Invis Special Soldier"
74706,"See Special Soldier"
74708,"Quest Invisibility Detection 45678"
74710,"Force Cast Huge Explosion"
74711,"Abyssal Ride Rope, Connecting Hands"
74722,"Blackhorn Convinced"
74723,"Summon Unbound Flamesparks"
74727,"Summon Horde Poacher"
74728,"Force Player to Summon Horde Poacher"
74729,"Leafy Wail"
74730,"Summon Emerald Drake"
74731,"Ride Seat, Behind Holding"
74732,"Forcecast - Summon Unbound Flamesparks"
74733,"Ride Seat, Left Swimming"
74734,"Ride Seat, Right Swimming"
74735,Gnomerconfidance
74736,"Windborne Drake Breath"
74738,"Rally Wild Wisp"
74739,"Hold on Tight!"
74740,"Swing Left"
74741,"Swing Right"
74743,"Ride Seat, Behind Swimming"
74748,"Forcecast Ride Seat, Behind Swimming"
74756,"Rally Wild Treant"
74757,"Pollard AOE Kill Credit"
74758,"Track Rotation"
74759,"Bottle of Grog"
74760,"Summon Subjugated Inferno Lord"
74761,"Cancel Pollard See Invis"
74763,Subjugate
74764,"Radiation Bomb"
74765,"Speed Event"
74767,"Large Blue Arrow"
74768,"Twilight Cutter"
74770,"Left Check"
74771,"Right Check"
74772,"Storm Blast"
74774,"Force Cast Summon Raging Storm Elemental"
74780,"Star Shard State"
74781,"Slowing Shout"
74783,"Shallow's End Invisibility Detection 1"
74785,"Wrench Throw"
74787,"Ground Burst and Lava"
74788,"Ring of Fire"
74789,"GT Over Phase"
74791,"Star Shock"
74794,"Grip Loss"
74795,"Mark of Consumption"
74796,"Flame Circle"
74797,"Paint Bomb"
74801,"[DND] Quest Credit"
74803,"Consumption Periodic"
74804,"Summon Verinias"
74805,"Verinias Visual Transform"
74806,"Dark Breath"
74807,"Twilight Realm"
74808,"Twilight Phasing"
74809,"Summon Twilight Portal"
74812,"Leave Twilight Realm"
74820,"Summon Stormwind Citizen"
74826,Corporeality
74837,"Modgud's Malady"
74839,"Modgud's Unused"
74840,"Bring on the Hate"
74841,"Forcecast Hate"
74842,"Gnomeregan Overcloak"
74843,"Summon Vashj'ir Fathom-Stalker"
74844,"Summon Naga AICast"
74845,"Summon Naga Aura"
74846,"Bleeding Wound"
74847,"Orgrimmar Overcloak"
74848,"Phase Shift 2: Intro Cave"
74849,"Phase Shift 3: Intro Cave"
74850,"Phase Shift 1: Intro Cave"
74851,"Fire Cyclone Aura"
74856,"Blazing Hippogryph"
74857,"Forcecast Phase Shift 3: Intro Cave"
74858,"Forcecast Phase Shift 2: Intro Cave"
74859,"Summon Skardyn"
74860,"Ron's Test Eviscerate"
74861,"Summon Vashj'ir Fathom-Stalker (for NPC)"
74862,"Tyrus Blackhorn is Captive"
74865,"Boon of the Loa"
74866,"Fandral's Chains"
74867,"Enslave Gronn Cosmetic"
74874,"Summon Pollard"
74877,"Bubble Pollard"
74879,"Pollard Bind Sight Aura"
74882,"Free Tyrus Blackhorn From Bonds"
74883,"Blackhorn Breaks Free"
74886,"Bind Sight to Pollard"
74889,"Trigger Murloc"
74890,"Instant Statue"
74891,"Player Summon Pollard Aura"
74892,"Forcecast Summon Blackhorn"
74893,"Summon Pollard Naga"
74894,"Summon Fandral"
74895,"Forcecast Summon Fandral"
74896,"Ride Naga"
74897,"Cancel Zone Aura"
74899,"A Goblin In Shark's Clothing: On 50 Pct Health Boss Emote to Controller"
74900,"Emote - Attack Unarmed"
74901,"Dragging Dead Naga"
74902,"Punting Season: Elemental Knockback"
74903,Attune
74904,"Pickup Sen'jin Frog"
74908,"Personal Phalanx"
74909,"Glancing Blows"
74915,"I am a Ladder"
74916,"Final Confrontation: Quest Complete"
74917,"Spy Frog State"
74918,"Wooly White Rhino"
74920,"Climbing Tree"
74922,"Climb Up"
74924,"Warchief's Emissary: Character Force Cast From Gossip"
74929,"[DND] Bat Transform"
74930,"Shield of Light"
74931,"[DND] Tiger Transform"
74932,"Frigid Frostling"
74934,Inspire!
74935,Incite!
74937,Pander!
74939,"Frigid Frostling Frigid Aura"
74940,"Climb Tree Seat 01"
74945,"Flame Arrow Barrage"
74946,"Flame Arrow Barrage Periodic Trigger"
74947,"Step Down"
74948,"Twilight Speech"
74949,"Remove Climbing Tree Aura"
74957,"Frigid Frostling Infrigidate Aura"
74960,Infrigidate
74962,Crazy
74963,Divisiveness
74964,"Bolt of Embersilk Cloth"
74965,"[DND] Summon Crab"
74966,Ping
74967,"Generic Mod Aura Vision - Quest Zone-Specific 01"
74968,"Generic Mod Aura Vision - Quest Zone-Specific 02"
74970,"Summon Attuned Frog"
74971,"Red Flare State"
74972,Greymist
74974,"Climb Down"
74975,"Purse Snatch"
74976,"Disorienting Roar"
74977,"Frogs Away!"
74978,"Echo Isles: Unlearned Spy Frog Taxi"
74980,"Spy Frog Invisibility"
74981,"Dual Blades"
74982,"See Spy Frog Invisibility"
74984,"Mighty Stomp"
74988,"Subdue Naga - TRIGGERED"
74989,"Summon Feathermoon Ancient"
74991,"Force Player to Summon Ancient"
74992,"Summon Dire Troll"
74994,"Place Modified Earthbind Totem"
74997,"Summon White Sand Crab"
75000,"Pick Weapon"
75002,"Leaping Rush"
75003,"Summon Spiketooth Eel"
75004,Pinch
75005,"Subdue Naga"
75006,"Summon Dire Troll 2"
75007,Encumbered
75009,"Summon Boss Sand Crab"
75010,"Saminbo's Totem Kill Credit"
75013,"Sambino's Totem Burrow"
75014,"Howl of Madness"
75015,"Curse of Shadows"
75016,"Defiled Ground"
75018,"Zalazane's Fool"
75019,"Twilight's Wrath"
75021,"Prismatic Gaze"
75022,"I am a Trampoline"
75024,"Rush of Flame"
75027,"Ron Quest Target Test"
75028,"Bwonsamdi's Entrance Effect"
75030,"Force Player Ride Naga"
75036,"Modified Totem Nearby"
75037,"Forceitem Random Earth Totem"
75041,"Tiki Warrior Glow Visual"
75043,"Chuckabear (NOT USED)"
75053,"Tiki Warrior Activate Effect"
75054,"Shadowy Corruption"
75056,"Impaling Slam"
75060,"Critical Focus"
75061,"Taste of Corruption"
75063,"Twilight Division"
75067,"Yank Reins"
75069,"Test Skybox Effect"
75071,"Fixate Effect"
75072,"Inferno Ping"
75076,Volunteer
75077,"Burning Heat"
75080,"Boon of Bwonsamdi"
75082,"Vol'jin's War Drums"
75085,"Boon of Bwonsamdi - Force Cast"
75087,"Forceitem Sambino's Earthbind Totem"
75089,"Place Modified Stoneclaw Totem"
75090,"Place Modified Strength of Earth Totem"
75091,"Place Modified Stoneskin Totem"
75092,"Climbing Tree Effects"
75093,"Forceitem Sambino's Stoneclaw Totem"
75094,"Forceitem Sambino's Stoneskin Totem"
75095,"Forceitem Sambino's Strength of Earth Totem"
75096,"Summon Thunder Spirit"
75098,"Waltz Right In: Mook Disguise"
75099,"Zalazane's Shield"
75103,"Bear Cub Landing (NOT USED)"
75104,"Toshe's Vortex"
75105,"Zalazane's Remains"
75108,"Summon Bwonsamdi"
75109,"Toshe's Vortex Trigger"
75110,"RC Car (Blue) Look and Pacify"
75111,"Blue Crashin' Thrashin' Racer Controller"
75112,"Summon Toshe's Vortex"
75119,"Bear Bounce"
75122,"Life of the Party: PC - Bubbly"
75123,"Life of the Party: PC - Dance"
75124,"Life of the Party: PC - Hors D'Oeuvres"
75125,"Blade Tempest"
75127,"Kill Frostmourne Players"
75133,"Kezan Citizen on Bleachers: Throw Kaja'Cola Can"
75134,"Blue Clockwork Rocket Bot"
75135,"Tiny Blue Ragdoll"
75136,"Ethereal Portal"
75139,Chuck-a-bear
75141,"Dream of Skywall"
75142,"Dream of Deepholm"
75144,"Dream of Hyjal"
75145,"Dream of Ragnaros"
75146,"Dream of Azshara"
75147,"Spirit of the Tiger"
75148,"Embersilk Net"
75149,"Ghostly Spellthread"
75150,"Powerful Ghostly Spellthread"
75151,"Enchanted Spellthread"
75152,"Powerful Enchanted Spellthread"
75153,"Spore Blast"
75160,"Bloody Rip"
75161,"Spinning Rake"
75165,"Spirit of the Tiger Aura"
75166,"Spirit of the Tiger Aura (Rider)"
75167,"Cancel Spirit of the Tiger"
75179,"Matriarch's Shroud"
75180,"Detect QZS 3"
75181,"Summon Zen'tabra"
75182,"Force Cast Summon Zen'tabra"
75183,"Unravel Embersilk Cloth"
75185,"Zen'tabra Cue"
75186,"Force Cast Spirit of the Tiger"
75187,"Summon Tiger Matriarch"
75188,"Force Cast Summon Tiger Matriarch"
75189,"Mount Sea Turtle"
75192,Weakening
75195,"Ping Zen'tabra"
75196,"Force Cast Ping Zen'tabra"
75197,"Zen'tabra Credit"
75200,"Despawn Turtle"
75206,Flamebreaker
75207,"Abyssal Seahorse"
75209,"Create Tabard Box"
75210,"Erunak's Meatstick Visual"
75211,Flamescour
75212,"Controller Summon Zen'tabra Trigger"
75213,"Boss Emote & No Summon Aura"
75214,"Tiki Mask Visual 01"
75216,"[DND] Travel Transform"
75217,"Erunak's Meatstick Ping"
75218,"Invocation of Flame"
75219,"Tiki Mask Visual 02"
75220,"Tiki Mask Visual 03"
75224,"Increased Mod Detected Range"
75226,"Love Heart - Generic"
75227,"Summon Fireboar"
75235,"Invoked Flame"
75236,"Meatstick Transform"
75239,"Snuffle Cue"
75241,"Reverberating Stomp"
75242,"Rock Punch"
75243,"Phase - Quest Zone-Specific 9 - Emerald Dream"
75244,Slash
75245,"Burning Shadowbolt"
75248,"Deathsilk Belt"
75249,"Deathsilk Bracers"
75251,"Deathsilk Shoulders"
75252,"Deathsilk Boots"
75253,"Deathsilk Gloves"
75254,"Deathsilk Leggings"
75256,"Deathsilk Cowl"
75257,"Deathsilk Robe"
75258,"Spiritmend Belt"
75259,"Spiritmend Bracers"
75260,"Spiritmend Shoulders"
75261,"Spiritmend Boots"
75262,"Spiritmend Gloves"
75263,"Spiritmend Leggings"
75264,"Embersilk Bag"
75265,"Otherworldly Bag"
75266,"Spiritmend Cowl"
75267,"Spiritmend Robe"
75268,"Hyjal Expedition Bag"
75269,"Vicious Fireweave Belt"
75270,"Vicious Embersilk Bracers"
75271,"Shredding Swipe"
75274,"Seeping Twilight"
75276,"Turtle Timer Aura"
75277,"Turtle Timer Expired"
75278,"Summon Shark"
75279,"Attack Turtle"
75280,"Red Radiation Large"
75281,"Summon Turtle Death Bunny"
75282,"Ride Shark"
75283,"Turtle Blood"
75284,"Summon Vashj'ir Fathom-Stalker (for QGs)"
75286,"Area Remove Phase 3 and Invis 3"
75288,"Black Embersilk Gown"
75289,"High Society Top Hat"
75290,"Vicious Fireweave Bracers"
75291,"Vicious Embersilk Shoulders"
75292,"Vicious Fireweave Shoulders"
75293,"Vicious Embersilk Belt"
75294,"Vicious Fireweave Boots"
75295,"Vicious Embersilk Gloves"
75296,"Vicious Fireweave Gloves"
75297,"Vicious Embersilk Boots"
75298,"Belt of the Depths"
75299,"Dreamless Belt"
75300,"Breeches of Mended Nightmares"
75301,"Flame-Ascended Pantaloons"
75302,"Vicious Fireweave Pants"
75303,"Vicious Fireweave Robe"
75304,"Vicious Fireweave Cowl"
75305,"Vicious Embersilk Robe"
75306,"Vicious Embersilk Cowl"
75307,"Vicious Embersilk Pants"
75308,"Illusionary Bag"
75311,Tsunami
75312,"Tsunami Knockback"
75313,"Bang Ritual Gong"
75319,"Omen Event Credit"
75321,"Valiona's Flame"
75322,"Reverberating Hymn"
75324,"Targeted Remove from Phase 3"
75325,"Two If By Boat: Force Cast from Gossip - Horde"
75326,"Two If By Boat: Force Cast from Gossip - Alliance"
75333,"Voice of the Spirits Levitate"
75335,"Two If By Boat: Summon Water Explorer"
75337,"Water Explorer"
75339,"Earth Spike"
75340,"Nightmare Pool"
75342,"Toshe's Hunting Spear"
75345,"Summon Sambino's Air Balloon"
75346,"Inflate Air Balloon"
75348,"Torpid Shadows"
75349,Whirwind
75352,"Gnaws Tooth"
75353,"Turtle Frag"
75355,"Horrifying Howl"
75356,Fisticuffs
75357,"Two If By Boat: Summon Water Traveler"
75358,"Water Traveler"
75359,"Seasoned Brandy"
75361,"Swashbuckling Slice"
75363,"Rusty Rapier"
75364,"Big Badda Boom"
75373,"Bwonsamdi Bones Dot"
75374,"Bwonsamdi Bones Periodic Fear"
75375,"Turtle Parts 01"
75376,"Turtle Parts 02"
75377,"Bwonsamdi's Charge"
75379,"Burrow Visual"
75380,Parrrley!
75386,"Saminbo's Air Balloon Kill Credit"
75387,"Tiny Mooncloth Carpet"
75388,"Rusty Cut"
75390,"Create Shark Bait"
75393,"Summon Shark Bait"
75394,"Gnaws Bait"
75395,Planked
75396,"Clear Debuffs"
75397,"Agility Training"
75398,"Blazing Trainer Credit"
75399,"Summon Bloodthirsty Shark"
75400,"Shark Bait"
75401,"Force Creator Ping Bunny"
75402,"Master Ping Sack"
75403,"Sack Ping Shark"
75404,"Fall to Death Aura"
75405,"Shark to Sack Aura"
75406,"Sack Ride Shark"
75407,"Shark to Creator Aura"
75408,"Creator Ride Shark"
75409,"Turn Left"
75410,Ascend
75411,"Turn Right"
75414,"Rallying Shout"
75416,Rally
75420,"Mounting Check"
75421,"Echo Isles: Unlearned Troll Recruit Taxi"
75422,"Echo Isles: Unlearned Troll Battle Taxi"
75425,"Bones of Bwonsamdi"
75426,"Bones of Bwonsamdi Aura"
75428,"The Skullcracker"
75433,"Spawn Invisibility Aura (QZS 2)"
75434,"See Sen'jin Frog Invis"
75436,Clubbed
75437,"Chains of Woe"
75439,"Black Shot"
75443,Descend
75445,"Demonic Immolate"
75448,"Bwonsamdi's Boot"
75449,Kersplash
75450,"Honor Points +5"
75451,"Force Rope Beam"
75452,"Rope Beam 2"
75454,"Cosmetic - Arcane Force Shield (Blue - large)"
75455,"Item - Chamber of Aspects 25 Melee Trinket"
75456,"Piercing Twilight"
75457,"Item - Chamber of Aspects 25 Heroic Melee Trinket"
75459,"Eject Visual Only!"
75462,"Summon Jeweled Scarab"
75463,"Beetle Burrow"
75465,"Item - Chamber of Aspects 25 Nuker Trinket"
75467,"Shark Timer Aura"
75468,Corrupted
75470,"Flameward Activated"
75471,"Flameward Defended"
75472,"Reverse Cast Creator Ride Shark"
75474,"Item - Chamber of Aspects 25 Heroic Nuker Trinket"
75475,"Item - Chamber of Aspects 25 Tank Trinket"
75476,"Dusk Shroud"
75477,"Scaly Nimbleness"
75478,"Summon Charbringer"
75479,"Spirit Vision Kill Credit"
75481,"Item - Chamber of Aspects 25 Heroic Tank Trinket"
75482,"Summon Spirit of Farseer Gadra"
75487,"Pure Genuis"
75488,"Ogre Rage"
75489,Cobra
75490,"Eyes of Twilight"
75491,Sandstorm
75492,"Spirit Vision 2"
75493,"Twilight Renewal"
75498,"Ice Spear Visual"
75499,"Shark Bait Timer"
75500,"Shark Timer Expired"
75501,"Summon Shark Bait Turtle"
75502,"Shark Bait Master Notice"
75503,"Wounded Turtle Ping"
75504,"Force Cast Ride Shark"
75505,"Cancel Screen Effect"
75508,"Camera Bind Sight"
75509,"Twilight Mending"
75511,"Permanent Feign Death (Drowned State)"
75513,"Spawn Invisibility Aura (QZM)"
75514,"See Celebration Invisibility"
75516,"Summon Camera"
75519,"Ptah Explosion"
75520,"Twilight Corruption"
75521,"Summon Dustbone Horror"
75522,"Dead Naga Kill Credit"
75523,"Dead Naga Destination Reached"
75524,"Boss Emote"
