ID,Name_lang
35480,"Human Illusion"
35486,"Dependable Damage"
35487,"Seed of Revitalization Lightning Cloud Visual"
35488,"Cobrahide Leg Armor"
35489,"Clefthide Leg Armor"
35490,"Nethercobra Leg Armor"
35491,"Furious Rage"
35493,"Forked Lightning Tether"
35494,"Attack Power 45"
35495,"Nethercleft Leg Armor"
35499,"Water Spout"
35500,"Shalassi Dampening Aura"
35501,"Legion Portal"
35502,"Legion Teleport Target"
35504,"Researcher Arcane Power"
35506,Energize!
35508,"Energy Overload"
35510,"Darkstalker Transform Visual 01"
35513,"Mana Bomb Explosion"
35514,"Salaadin's Stasis"
35515,"Salaadin's Tesla"
35516,Destroy
35518,"Ethereal Channel (Red)"
35525,"Enchanted Felscale Leggings"
35526,"Enchanted Felscale Gloves"
35527,"Enchanted Felscale Boots"
35528,"Flamescale Boots"
35529,"Flamescale Leggings"
35530,"Reinforced Mining Bag"
35531,"Flamescale Belt"
35532,"Enchanted Clefthoof Leggings"
35533,"Enchanted Clefthoof Gloves"
35534,"Enchanted Clefthoof Boots"
35535,"Blastguard Pants"
35536,"Blastguard Boots"
35537,"Blastguard Belt"
35541,"Combat Potency"
35556,Eco-Contamination
35558,"Cobrascale Hood"
35559,"Cobrascale Gloves"
35560,"Windscale Hood"
35561,"Hood of Primal Life"
35562,"Gloves of the Living Touch"
35563,"Windslayer Wraps"
35564,"Living Dragonscale Helm"
35567,"Earthen Netherscale Boots"
35568,"Windstrike Gloves"
35571,"Feign Death Test"
35572,"Netherdrake Helm"
35573,"Netherdrake Gloves"
35574,"Thick Netherscale Breastplate"
35575,"Ebon Netherscale Breastplate"
35576,"Ebon Netherscale Belt"
35577,"Ebon Netherscale Bracers"
35579,Overspark
35580,"Netherstrike Breastplate"
35582,"Netherstrike Belt"
35584,"Netherstrike Bracers"
35585,"Windhawk Hauberk"
35587,"Windhawk Belt"
35588,"Windhawk Bracers"
35589,"Primalstrike Vest"
35590,"Primalstrike Belt"
35591,"Primalstrike Bracers"
35594,"Mass Elementals"
35596,"Power of the Legion"
35597,"Cancel Power of the Legion"
35598,"Wrath of Socrethar"
35614,"Kaylan's Wrath"
35621,"Trigger Kill Proc"
35673,"Whip Terrorfiend"
35679,"Protectorate Demolitionist"
35681,"Blue Energy State"
35682,"Conduit Overload"
35683,"Placing Protectorate Disruptor"
35684,"Salaadin's Overspark"
35685,"Electro-Shock Therapy"
35686,Electro-Shock
35691,"Demonic Knowledge"
35695,"Pet Passive (DND)"
35707,"Opening Tyralius's Prison"
35709,"White Banish State"
35710,"Gray Elekk"
35711,"Purple Elekk"
35712,"Great Green Elekk"
35713,"Great Blue Elekk"
35714,"Great Purple Elekk"
35720,"Pet Book Graphic"
35724,"Throw Torch"
35725,"Opening Ethereum Stasis Chamber"
35728,"Spidery Decline"
35733,"Ancient Power"
35734,"Dropping Phase Disruptor"
35736,"Grand Silkwing"
35738,"Detonate Felcannon"
35739,"Close Burning Legion Gate"
35741,"Socrethar Portal Effect"
35742,"Socrethar Return Portal Effect"
35743,"Socrethar Portal"
35745,"Socrethar's Stone"
35750,"Earth Shatter"
35751,"Fire Sunder"
35755,"Take Dome Generator Reading"
35756,"Legion Crystal Teleport Channel"
35757,"Ultris Destroyed"
35759,"Felfire Shock"
35761,"Ultris Explosion"
35764,"Astral Armor Visual"
35766,"Summon Visual Test"
35770,"Felfire Line Up"
35771,"Tag Subbued Talbuk"
35772,"Energy Field Modulator"
35777,"Bloodmaul Intoxication Visual"
35778,"Bloodcrystal Surge"
35780,"Summon Phase Disruptor"
35784,"Arakkoa Egg"
35785,"Attack Power 980"
35786,"Attack Power 1296"
35787,"Increased Critical 15"
35788,"Arakkoa Egg Debuff"
35790,"Increased Hit Rating 15"
35791,"QAEnchant Weapon +81 Healing"
35792,"QAEnchant Weapon Battlemaster"
35793,"QAEnchant Weapon Mongoose"
35794,"QAEnchant Weapon Soulfrost"
35795,"QAEnchant Weapon Sunfire"
35796,"QAEnchant Weapon +40 Spell Damage"
35797,"QAEnchant Weapon +30 Intellect"
35798,"QAEnchant Weapon +7 Damage"
35799,"QAEnchant Weapon +20 Strength"
35800,"QAEnchant 2H Weapon +35 Agility"
35801,"QAEnchant 2H Weapon +70 Attack Power"
35802,"QAEnchant Shield +5 Resistances"
35803,"QAEnchant Shield +18 Stamina"
35804,"QAEnchant Shield +12 Intellect"
35805,"QAEnchant Shield +15 Block Value"
35806,"QAEnchant Boots +9 Stamina & +8% Speed"
35807,"QAEnchant Boots +6 Agility & +8% Speed"
35808,"QAEnchant Boots +5 Snare Resist & +10 Hit Rating"
35809,"QAEnchant Boots +12 Agility"
35810,"QAEnchant Boots +12 Stamina"
35811,"QAEnchant Cloak +15 Shadow Resistance"
35812,"QAEnchant Cloak +15 Arcane Resistance"
35813,"QAEnchant Cloak +12 Agility"
35814,"QAEnchant Cloak +20 Spell Penetration"
35815,"QAEnchant Gloves +35 Healing"
35816,"QAEnchant Gloves +20 Spell Damage"
35817,"QAEnchant Gloves +15 Spell Hit Rating"
35818,"QAEnchant Gloves +10 Spell Crit Rating"
35819,"QAEnchant Gloves +15 Strength"
35820,"QAEnchant Gloves +26 Attack Power"
35821,"QAEnchant Chest +15 Resilience"
35822,"QAEnchant Chest +6 Mana\5"
35823,"QAEnchant Chest +15 Spirit"
35824,"QAEnchant Chest +6 Stats"
35825,"QAEnchant Chest +150 Mana"
35826,"QAEnchant Chest +150 Health"
35827,"Increase Spell Dam 486"
35830,"Increase Spell Dam 642"
35831,"Ring of Flame"
35832,"Increase Spell Dam 683"
35833,"Increased Mana Regen 12"
35834,"Increased Spell Penetration 39"
35835,"Increase Spell Dam 934"
35837,"Increased Spell Penetration 51"
35841,"Draenei Spirit Visual"
35842,"Increase Spell Dam 700"
35843,"Arcane Tempest"
35844,"Increase Spell Dam 959"
35847,"Ghost Visual Red"
35848,Coldflame
35850,"Draenei Spirit Visual 2"
35851,"Test Sunder Armor"
35853,"Chain Fireball"
35854,"Increase Spell Dam 698"
35855,"Increase Spell Dam 954"
35858,"Nether Vapor"
35865,"Summon Nether Vapor"
35866,"Attack Power 880"
35867,"Increased Mana Regen 36"
35868,"Attack Power 1164"
35870,"Increased Mana Regen 47"
35871,Spellbreaker
35872,"Increased Spell Damage"
35874,"Master Buff (Melee)"
35875,"Attack Power - Feral (+0588)"
35876,"Attack Power - Feral (+0886)"
35877,"Mark of the Sunfury"
35882,"Summon Azurebeak"
35887,"Increase Spell Dam 611"
35888,"Increased Mana Regen 24"
35890,"Increased Mana Regen 32"
35893,"Increase Spell Dam 254"
35894,"Increase Spell Dam 336"
35895,"Fel Flamestrike"
35896,"Increase Spell Dam 307"
35897,"Increased Mana Regen 26"
35898,"Increase Spell Dam 406"
35899,"Increased Mana Regen 35"
35900,"Increase Spell Dam 662"
35901,"Increased Mana Regen 45"
35902,"Increase Spell Dam 907"
35903,"Increased Mana Regen 59"
35907,"Summon Blue Moth"
35908,"Voodoo Stealth"
35909,"Summon Red Moth"
35910,"Summon Yellow Moth"
35911,"Summon White Moth"
35912,"Master Buff (Magic)"
35913,"Fel Fireball"
35914,"Astral Focus"
35917,"Fiery Intellect"
35919,"Welding Beam"
35920,Electroshock
35922,"Energy Flare"
35923,"Water Bubble Head"
35924,"Energy Flux"
35926,"Pet Book Aura"
35928,"Watery Prison"
35930,"Arcane Reconstruction"
35932,"Immolation Arrow"
35933,"Break Water Prison"
35936,"Inputting the Final Code"
35953,"Shadow Slam"
35959,"Fel Immolation"
35960,"Blade's Edge Multi Gold Beam"
35961,"Blade's Edge Multi Gold Beam (02)"
35962,"Blade's Edge Multi Gold Beam (03)"
35994,"Cosmetic - Smoking Effect"
35996,"Gul'dan Channel"
35998,"Set Rails Flag"
35999,"Warp Charge"
36000,"Blade's Edge Purple Beam (02)"
36003,"Revenge of the Fallen"
36005,"Water Splash"
36006,"Fel Fire Aura"
36011,"Increased Fist"
36015,"Enraged Earth Spirit Birth"
36018,"Dark Portal Storm"
36020,"Curse of the Shattered Hand"
36023,Deathblow
36025,"Earth Soul Captured"
36027,"Summon Golden Dragonhawk Hatchling"
36028,"Summon Red Dragonhawk Hatchling"
36029,"Summon Silver Dragonhawk Hatchling"
36030,"Rina's Bough"
36031,"Summon Blue Dragonhawk Hatchling"
36034,"Summon Firefly"
36035,"Elemental Sieve"
36037,"Rina's Bough Lightning Cloud Visual"
36038,"Charge Targeting"
36041,Heartrazor
36055,"Stationary Infernal Ball"
36061,"Living Grove Defender Lifespan"
36062,"Increase Healing 86"
36064,"Professor Dabiri Talks"
36065,"Increase Healing 352"
36066,"Blow up Felcannons Quest"
36067,"Increase Spell Dam 205"
36068," Attack Power 104"
36069,"Attack Power 112"
36070,"Power of the Sun King"
36071,"Feral Combat Skill Rating + 17"
36074,"Blackstorm Leggings"
36075,"Wildfeather Leggings"
36076,"Dragonstrike Leggings"
36077,"Primalstorm Breastplate"
36078,"Living Crystal Breastplate"
36079,"Golden Dragonstrike Breastplate"
36089,Netherbeam
36091,"Kael Gaining Power"
36092,"Kael Explodes"
36093,"Ghost Strike"
36098,"Increase Healing 99"
36100,"Ravenous Bite"
36101,"Fiery Weapon Proc"
36102,"Heated Weapon"
36103,"Smithery Check"
36104,"Torrent of Flames"
36107,"Call Totem of Spirits"
36108,"Earthen Soul Captured Credit"
36110,"Summon Dancing Sword"
36111,"World Breaker"
36113,"Cosmetic: Earthen Soul"
36114,"Cosmetic: Fiery Soul"
36115,"Fiery Soul Captured"
36117,"Fiery Soul Captured Credit"
36122,"Earthforged Leggings"
36124,"Windforged Leggings"
36125,"Light Earthforged Blade"
36126,"Light Skyforged Axe"
36128,"Light Emberforged Hammer"
36129,"Heavy Earthforged Breastplate"
36130,"Stormforged Hauberk"
36131,"Windforged Rapier"
36133,"Stoneforged Claymore"
36134,"Stormforged Axe"
36135,"Skyforged Great Axe"
36136,"Lavaforged Warhammer"
36137,"Great Earthforged Hammer"
36138,"Hammer Stun"
36141,Soulbind
36145,"Chains of Naberius"
36149,"Increase Healing 386"
36151,"Cosmetic: Steam Aura"
36169,"Cosmetic: Watery Soul"
36170,"Water Soul Captured"
36171,"Water Soul Captured Credit"
36173,"Gift of the Doomsayer"
36174,"Curse of the Doomsayer"
36177,Dummy
36178,"Cosmetic: Blue Cyclone"
36181,"Air Soul Captured"
36182,"Aery Soul Captured Credit"
36185,"Kael Stunned"
36187,"Kael Full Power"
36193,"Saw Visual"
36194,Saw
36196,"Pure Nether Beam"
36199,Doomsaw
36204,"Summon Bonechewer Quest Credit Marker"
36205,"Claw Swipe"
36206,"Call to the Spirits"
36207,"Steal Weapon"
36209,"Equip Weapon"
36210,"Clam Bar"
36212,"Time Slip"
36213,"Angered Earth"
36220,"Containment Beam"
36225,"Chaos Nova"
36226,"Summon Fel Imp"
36228,"Chainsaw Blade"
36237,"Air Strike"
36238,"Fel Cannon Blast"
36239,"Air Strike Mark"
36240,"Cave In"
36241,"Mad Seduction"
36246,"Shoot Tech Gun"
36250,"Steal Armor"
36251,"Hammer Slam"
36252,"Felforge Flames"
36253,"Chemical Flames"
36256,"Embrace of the Twisting Nether"
36257,"Bulwark of the Ancient Kings"
36258,Blazefury
36259,"Lionheart Executioner"
36260,"Wicked Edge of the Planes"
36261,Bloodmoon
36262,Dragonstrike
36263,Stormherald
36274,"Mad Seduced"
36276,"Curse of Vulnerability"
36281,"QAEnchant Ring +2 Weapon Damage"
36282,"QAEnchant Ring +12 Spell Damage"
36283,"QAEnchant Ring +20 Healing"
36284,"QAEnchant Ring +4 Stats"
36285,"QAEnchant Cloak +7 Resistances"
36286,"QAEnchant Boots +4 Health & Mana\5"
36288,"Protean Subdual"
36296,Scan
36298,Metamorphosis
36299,"QATest AP -5000"
36300,Growth
36301,"On Fire"
36302,"Summon Honor Hold Gryphon Brigadier South"
36304,"Infernal Transform"
36307,"Scan Ray"
36308,"Request Scan"
36310,"Rina's Diminution Powder"
36311,"Scan Ground Effect"
36312,"Boomerang Lightning Bolt"
36313,"Feral Combat Skill Rating + 22"
36314,"The Seer's Presence"
36315,"Belt of Blasting"
36316,"Belt of the Long Road"
36317,"Boots of Blasting"
36318,"Boots of the Long Road"
36325,"They Must Burn Bomb Drop (DND)"
36326,"Nether Whelp"
36327,"Shoot Arcane Explosion Arrow"
36328,Forget
36329,"Cyrukh Fire Kit"
36330,"Infuse Infernal Soul"
36331,"Block Value 26"
36333,Anesthetic
36342,"Super Rocket Launch"
36343,"They Must Burn Bomb Trigger"
36344,"They Must Burn Bomb Aura"
36345,"Death Ray"
36346,"Growth Ray"
36349,"Belt of Natural Power"
36350,"They Must Burn Bomb Aura (self)"
36351,"Belt of Deep Shadow"
36352,"Belt of the Black Eagle"
36353,"Monsoon Belt"
36355,"Boots of Natural Grace"
36357,"Boots of Utter Darkness"
36358,"Boots of the Crimson Hawk"
36359,"Hurricane Boots"
36372,Phalanx
36374,"Summon Smoke Beacon"
36378,"Spirit Walker Channel"
36382,"Skartax Self Aura I"
36384,"Skartax Purple Beam"
36385,"Increase Spell Dam 325"
36386," Attack Power - Feral (+1125)"
36387,"Increase Healing 600"
36389,"Belt of the Guardian"
36390,"Red Belt of Battle"
36391,"Boots of the Protector"
36392,"Red Havoc Boots"
36393,"Deathforge Summon Visual"
36398,"Tongue Lash"
36401,"Stolen Ravenous Ravager Egg"
36404,"Chain Felfire"
36406,"Double Breath"
36409,"Attack Power 150"
36410,"Activated Cannon"
36412,"Summon Nether Spikes"
36414,"Focused Bursts"
36415,"Arcane Glare"
36416,"Shadow Glare"
36417,"Fiery Glare"
36422,"Increase Healing 222"
36423,"Attack Power - Feral (+0413)"
36424,"Feral Combat Skill Rating + 18"
36425,"Increase Spell Dam 118"
36428,"Increase Healing 194"
36429,"Attack Power - Feral (+0361)"
36430,"Increase Spell Dam 103"
36431,"Test Channel"
36440,"Drunk Invisibility (Pink)"
36442,"Inverse Infusion"
36444,"Purge Healthstone Aura"
36446,"Test Nearby Dest Random"
36452,"Blade's Edge Arakkoa Mind Control Beam"
36455,"Camera Shake - Magtheridon"
36456,"Fake Swing at Target"
36457,"Random Bursts"
36460,"Ultra Deconsolodation Zapper"
36461,"Purify Elemental"
36462,"Shadowmoon Tuber"
36463,"Unstable Rift"
36464,"The Den Mother's Mark"
36465,"Seeping Split"
36467,"Summon Ravager Hatchling"
36468,"Summon Parasitic Fleshling"
36471,"Rapid Pummel"
36473,Desecration
36474,"Flayer Flu"
36476,"Blood Heal"
36477,"Summon Mana Beast"
36478,"Magic Disruption"
36479,"Speed Infusion"
36480,"Mental Protection Field"
36481,"Arcane Barrier"
36482,"Armor Disruption"
36483,"Infernal Protection"
36500,Glaive
36503,"Enchant Shield"
36506,"Energy Charge"
36508,"Energy Surge"
36510,"Enchanted Weapons"
36514,Energy
36515,Shadowtouched
36516,"Power Siphon"
36517,Shadowsurge
36519,"Toxic Burst"
36520,"Prophet Cavrylin Channel"
36522,"Infernal Shadowform + Freeze"
36523,"Brilliant Necklace"
36524,"Heavy Jade Ring"
36525,"Red Ring of Destruction"
36526,"Diamond Focus Ring"
36532,"Bladespire Clan Banner"
36533,"Gravity Flux"
36535,"Greater Invis (For Fragments of Memory)"
36536,dd10
36538,"Grom'tor Assault 01"
36539,"Grom'tor Assault 02"
36540,"Grom'tor Assault 03"
36541,"Curse of Burning Shadows"
36542,"Stars Over Head"
36544,"Dispel Shadowmoon Infernal Invis"
36545,"Floating Drowned"
36546,"Boil Bleeding Hollow Blood"
36548,"Opening Coilskar Chest"
36549,"Summon Cauldron Stuff"
36552,"Summon Cauldron Bugs"
36553,PetWait
36554,Shadowstep
36555,"Summon Cursed Scarabs"
36556,"Cursed Scarab Periodic"
36558,"Ar'tor's Prison"
36559,"Cursed Scarab Despawn Timer"
36561,"Cursed Scarab Despawn Periodic"
36565,"Crystal Combine"
36568,"Lament of the Highborne: Sylvanas Cast"
36570,"Drag Body"
36571,"Drop Body"
36572,"Wyatt Test 36572"
36573,"Vision Guide"
36574,"Phase Slip"
36575,"T'chali the Head Freeze State"
36576,Shaleskin
36577,"Warp Storm"
36578,"Fool's Fortune"
36582,"Charged Fist"
36586,dd1
36592,"Shimmerwing Dust"
36593,"Corpse Burst"
36601,"Flaming Weapon"
36602,"Summon Thorny Growth"
36604,"Flanking Growth"
36606,"Mighty Charge"
36608,"Charged Arcane Shot"
36612,"Toothy Bite"
36613,"Aspect of the Spirit Hunter"
36620,"Spirit Hunter"
36622,Incubation
36624,Slap
36630,Resistances
36631,Netherbreath
36632,Awaken
36633,Emergence
36636,"Doomwalker Temple Attack Visual"
36639,"Test Cauldron Bubble"
36640,"Arcane Shield"
36641,"Wyatt Test 36641"
36642,"Banished from Shattrath City"
36643,"Shattrath Banish Teleport"
36644,"Sightless Eye"
36646,"Sightless Touch"
36649,"Sightless Eye Visual"
36650,"Phase Slip Vulnerability"
36652,"Tuber Whistle"
36654,"Fel Breath"
36657,"Death Count"
36659,"Tail Sting"
36661,"Confused Ogre"
36662,"Death Blast"
36664,"Tentacle Cleave"
36665,"Netherflame Robe"
36667,"Netherflame Belt"
36668,"Netherflame Boots"
36669,"Lifeblood Leggings"
36670,"Lifeblood Belt"
36672,"Lifeblood Bracers"
36676,"Test Mana Regeneration"
36677,"Chaos Breath"
36686,Shadowcloth
36692,"Blade's Edge Arakkoa Mind Control Beam 02"
36701,"Summon Soul Trigger"
36702,"Fiery Warhorse"
36704,"Moonfire Visual"
36709,"Kael Phase Two"
36716,"Energy Discharge"
36720,Burn
36723,Phoenix
36725,"Spirit Particles (red)"
36727,"Floating Skull (DND)"
36728,"Negaton Field"
36730,"Flame Strike"
36734,"Test Whelp Net"
36739,"Spirit Hunter Despawn"
36740,"Lightning Bolt Volley"
36743,"Holy Bolt Volley"
36746,"Shadowy Fortitude"
36748,"Smoke Spawn-out"
36778,"Soul Steal"
36779,"Test Whelp Net (Dummy)"
36780,"Void Conduit Target"
36781,"Despawn Spirit Hunter"
36784,"Entropic Aura"
36785,"Cannon Charging (platform)"
36786,"Soul Chill"
36788,"Diminish Soul"
36790,"Cannon Charging State 2"
36792,"Cannon Charging State 3"
36795,"Cannon Channel(dnd)"
36796,"Acidic Bite"
36800,"Cannon Charging State 4"
36801,"Cannon Charging (Port)"
36804,"Electrical Shock"
36806,"Cannon - Floating State"
36809,"Overpowering Sickness"
36810,"Rotting Putrescence"
36811,"Cannon Port Bunny Trigger Loc 1"
36812,Soaring
36813,"Summon Negaton Field"
36815,"Shock Barrier"
36817,"Channel Water Shield"
36821,"Launch Infernal (Test)"
36823,"Overwhelming Odor"
36826,"Summon Corrupted Water Elemental"
36829,"Hell Rain"
36830,"Vengeful Vindicator"
36834,"Arcane Disruption"
36836,"Agonizing Armor"
36838,"Slaying Strike"
36839,"Impairing Poison"
36842,"Dmg Scalable"
36844,"Curse of Horrors"
36845,"Summon Shadow Horror"
36846,"Mana Bomb"
36847,"Mirror Image"
36849,"Seal Sphere"
36852,Channel
36859,"Mind Rend"
36860,"Cannon Charging (self)"
36861,"Cannon Charging - Summon Shooter"
36863,Chastise
36867,"Creature - Summon Event Ethereal"
36871,"Shoot Def Gun Tech"
36878,"Bone Wastes - White Beam"
36882,"TEST Get area ID"
36883,"Conjure Mana Diamond"
36884,"Event - Chain Lightning (instakill)"
36886,"Spiteful Fury"
36887,"Deafening Roar"
36888,"Angry Arakkoa Ghost"
36890,"Area52 Transporter"
36896,"Chain Lightning 02"
36900,"Soul Split: Evil!"
36901,"Soul Split: Good"
36903,"Wyrmcult Blackwhelp"
36904,"Lashh'an Channeling"
36909,"Back Attack"
36912,"Lightning Jump"
36914,"Lightning-Waker's Curse"
36915,"Lightning Discharge"
36917,"Magma-Thrower's Curse"
36919,"Cannon Port Accepted Loc 1"
36923,"Signing Waiver"
36926,"Creature - Summon Ethereal"
36927,"Bone Wastes - Tomb Event Purple Beam"
36931,"Summon 66% Illusion"
36932,"Summon 33% Illusion"
36935,"QA -5000 Attack Power"
36936,"Totemic Call"
36937,"Blink Visual"
36941,"Toshley's Station Transporter"
36943,"Creature - Cinematic - Purple Glow"
36944,"Xi'ri's Wrath"
36945,"Cosmetic - Purple Glow - Bone Wastes"
36948,Silkwing
36952,"Ogre Building Bunny Curse Visual Large"
36953,"Cosmetic - Chain Lightning 02 (instakill)"
36954,"Dimensional Ripper - Area 52"
36955,"Ultrasafe Transporter - Toshley's Station"
36958,"Summon Weapon A"
36959,"Summon Weapon B"
36960,"Summon Weapon C"
36961,"Summon Weapon D"
36962,"Summon Weapon E"
36963,"Summon Weapon F"
36964,"Summon Weapon G"
36966,"Psychic Blow"
36973,"Taste the Blood"
36976,"Summon Weapons"
37013,"Despawn Kaliri Totem"
37015,"Swift Nether Drake"
37020,"Activate Legion Communicator"
37027,"Remote Toy"
37028,"Dispelling Analysis"
37030,"Chaotic Temperament"
37038,"Create Wyrmcult Egg Spawner"
37055,"Destroy Legion Hold Infernals"
37056,"Kill Legion Hold Infernals"
37058,"Halaani Whiskey"
37062,"Planting Bundle of Bloodthistle"
37065,"Trachela's Carcass"
37071,"Cosmetic - Chain Lightning (single)"
37072,"Clear Nether Beam"
37073,"Drink Eye Potion"
37075,"Damage Amplification: All"
37082,"Orbital Strike Abyssal"
37083,"Increase Healing 105"
37090,"Lament of the Highborne: Highborne Aura"
37091,"Rain of Bones"
37092,"Blood Elf Illusion"
37093,"Blood Elf Disguise"
37097,"Crate Disguise"
37099,"Lament of the Highborne: Ribbon of Souls"
37104,Overcharge
37106,"Charged Arcane Explosion"
37107,"Blade's Edge Mind Control"
37108,"Zephyrium Charged"
37112,"Power Up"
37114,"Felcano Fountain"
37115,Felcano
37118,"Shell Shock"
37119,"Spirit Particles (Spawn)"
37120,"Fragmentation Bomb"
37121,Recharge
37125,"Mark of Death"
37131,"Aura of Death"
37134,"Acid Geyser"
37136,"Protovoltaic Magneto Collector"
37139,"Holy Damage Bonus 40"
37142,"Karazhan - Chess NPC Action: Melee Attack: Conjured Water Elemental"
37147,"Karazhan - Chess NPC Action: Melee Attack: Human Cleric"
37149,"Karazhan - Chess NPC Action: Melee Attack: Human Conjurer"
37150,"Karazhan - Chess NPC Action: Melee Attack: King Llane"
37158,"Mana Detonate"
37166,"Eviscerate and Envenom Discount"
37167,"Increased Slice and Dice Duration"
37168,"Finisher Combo"
37169,"Eviscerate and Envenom Bonus Damage"
37170,"Free Finisher Chance"
37171,"Coup de Grace"
37172,"Imbue Crystal"
37174,"Perceived Weakness"
37180,"Consecration Discount"
37181,"Reduced Righteous Defense Cooldown"
37182,"Increased Judgement of Light"
37183,"Divine Favor Cooldown"
37184,"Increased Right./Venge./Blood"
37185,"Increased Holy Shield"
37186,"Increased Judgement of Crusader"
37187,"Increased Judgement of Command"
37189,"Recuced Holy Light Cast Time"
37190,"Increased Retribution Aura"
37191,"Holy Shield Block Value"
37193,"Infused Shield"
37194,"Reduced Judgement Cost"
37195,"Judgement Group Heal"
37196,"Divine Light"
37197,"Spell Damage"
37198,"Blessing of Righteousness"
37199,"Dertrok Mind Control"
37200,"Confused Cansis"
37201,"Summon Corrupted Fire Elemental"
37202,"Summon Corrupted Air Elemental"
37203,"Summon Corrupted Earth Elemental"
37204,"Channel Earth Shield"
37205,"Channel Air Shield"
37206,"Channel Fire Shield"
37207,"Improved Chain Lightning"
37208,"The Decapitator"
37210,"Improved Mana Spring Totem"
37211,"Improved Nature's Swiftness"
37212,"Improved Wrath of Air Totem"
37213,"Mana Cost Reduction"
37214,Energized
37216,"Crystal Control"
37220,"Karazhan - Chess NPC Action: Melee Attack: Summoned Daemon"
37223,"Improved Strength of Earth"
37224,"Improved Storm Strike"
37225,"Improved Lesser Healing Wave"
37228,"Lesser Healing Wave Discount"
37229,"Bone Wastes Specific - Chain Lightning (single)"
37234,Charged
37235,"Cyrukh Defeated"
37236,"Uttering the Words of Damnation"
37237,"Lightning Bolt Discount"
37239,"Fast Lesser Healing Wave"
37240,Invigorated
37241,"Improved Flurry"
37247,"Regain Mana"
37248,"Power Converters: Electromental Visual"
37277,"Summon Infernal"
37281,"Infernal Oversoul's Wrath"
37284,"Scalding Water"
37285,"Disrupt Summoning Ritual"
37286,"Rejuvenation Dodge"
37287,"Shapeshifting Discount"
37297,"Improved Innervate"
37298,"Bear Armor"
37299,"Cat Strength"
37306,"Bear Rage"
37311,"Cat Energy"
37312,"Portal Exit Effect"
37313,"Regrowth Bonus"
37314,"Lifebloom Bonus"
37315,"Feral Regrowth Bonus"
37316,Nurture
37324,"Moonkin Regrowth Bonus"
37325,Mend
37327,"Starfire Bonus"
37333,"Increased Shred and Lacerate"
37336,"Druid Forms Trinket"
37337,"Karazhan - Chess NPC Action: Melee Attack: Orc Necrolyte"
37339,"Karazhan - Chess NPC Action: Melee Attack: Orc Wolf"
37340,"Ursine Blessing"
37341,"Feline Blessing"
37342,"Slyvan Blessing"
37343,"Lunar Blessing"
37344,"Cenarion Blessing"
37345,"Karazhan - Chess NPC Action: Melee Attack: Orc Warlock"
37346,"Power Converter"
37348,"Karazhan - Chess NPC Action: Melee Attack: Warchief Blackhand"
37359,Rush
37362,"Undead/Demon Slayer 150"
37363,Whirl
37364,"The Mark of Kael'Thas"
37366,"Karazhan - Chess: CLEAR BOARD"
37370,Vortex
37375,"Pet Mana Regen"
37376,"Improved Seed of Corruption"
37377,Shadowflame
37379,Flameshadow
37380,"Improved Corruption and Immolate"
37381,"Pet Healing"
37382,"Health Link"
37383,"Death's Door Portal State"
37385,"Spirit of Fire"
37387,"Use Legion Teleporter"
37388,"Move 2"
37390,"Oscillating Frequency Scanner"
37391,"Skettis Corrupted Follower Death"
37395,"Shadow Rain"
37406,"Heroic Blow"
37408,"Oscillation Field"
37411,"Skettis Corrupted Ghosts"
37412,"Shadow Vault"
37413,"Vicious Strike"
37416,"Weapon Deflection"
37418,"Top Bunny Beam"
37425,"Logic Tick (Dimensius)"
37426,"Summon Harbinger of the Raven"
37429,Spout
37435,"QATest Raid Buffs lvl 70"
37438,"Pushback Resistance"
37439,"Cooldown Reduction"
37440,"Karazhan - Chess NPC AI, Snapshot timer"
37441,"Improved Arcane Blast"
37443,"Crit Bonus Damage"
37444,"Arcane Madness"
37446,"Ruuan'ok Oracle Transformation"
37447,"Improved Mana Gems"
37449,Resurrect
37450,"Dimensius Feeding"
37452,"Open Doctor's Strongbox"
37455,Healing
37459,"Holy Lance"
37461,"Shadow Spear"
37462,"Elemental Blast"
37466,"Understanding Ravenspeech"
37467,"Shadowmoon Ghost Invisibility"
37468,Spectrecles
37473,"Detect Whispers"
37475,"Soul Attraction"
37481,"Trap Cooldown"
37482,"Exploited Weakness"
37483,"Improved Kill Command"
37485,"Improved Multi-Shot"
37489,Stormhammer
37500,"Shadow Spiral"
37502,Howl
37504,"Karazhan - Chess NPC AI, action timer"
37505,"Improved Steady Shot"
37507,"Improved Shots"
37508,"Shot Power"
37509,"Ghostly Facade"
37512,"Shout Cost Reduction"
37514,"Blade Turning"
37516,"Revenge Bonus"
37518,"Whirlwind Discount"
37519,"Rage Bonus"
37520,"Skettis Kaliri"
37521,Ire
37522,"Shield Block Block Value"
37523,"Reinforced Shield"
37525,"Battle Rush"
37528,"Overpower Bonus"
37532,"Return to Legion Hold"
37535,"Bloodthirst and Mortal Strike Discount"
37536,"Improved Battle Shout"
37542,"Increase Spell Dam 168"
37547,"Wyrmcult BroodlingCall"
37549,"Increase Healing 317"
37550,Submerge
37552,"Burning Light"
37555,"Mark of Light"
37556,"Binding Heal Cost Reduction"
37558,"Improved Prayer of Mending"
37563,Renewal
37565,Flexibility
37566,"Bane of Treachery"
37568,"Greater Heal Discount"
37570,"Improved Shadowfiend"
37571,"Improved Mind Flay and Smite"
37572,"Holy Slam"
37573,"Temporal Phase Modulator"
