RaceMask,ID,SkillLine,Spell,MinSkillLineRank,ClassMask,SupercedesSpell,AcquireMethod,TrivialSkillLineRankHigh,TrivialSkillLineRankLow,Flags,NumSkillUps,UniqueBit,TradeSkillCategoryID,SkillupSkillLineID,CharacterPoints_0,CharacterPoints_1
0,11380,333,20026,1,0,0,0,335,295,0,1,0,0,0,0,0
0,11381,333,20016,1,0,0,0,340,300,0,1,0,0,0,0,0
0,11382,333,20029,1,0,0,0,335,300,0,1,0,0,0,0,0
0,11383,333,20015,1,0,0,0,335,300,0,1,0,0,0,0,0
0,11384,333,20028,1,0,0,0,340,305,0,1,0,0,0,0,0
0,11385,333,20051,1,0,0,0,340,305,0,1,0,0,0,0,0
0,11386,333,20013,1,0,0,0,340,310,0,1,0,0,0,0,0
0,11387,333,20023,1,0,0,0,340,310,0,1,0,0,0,0,0
0,11388,333,20010,1,0,0,0,340,310,0,1,0,0,0,0,0
0,11389,333,20030,1,0,0,0,340,310,0,1,0,0,0,0,0
0,11390,333,20033,1,0,0,0,340,310,0,1,0,0,0,0,0
0,11391,333,20036,1,0,0,0,340,310,0,1,0,0,0,0,0
0,11392,333,20031,1,0,0,0,340,310,0,1,0,0,0,0,0
0,11393,333,20011,1,0,0,0,340,310,0,1,0,0,0,0,0
0,11394,333,20034,1,0,0,0,340,310,0,1,0,0,0,0,0
0,11395,333,20025,1,0,0,0,340,310,0,1,0,0,0,0,0
0,11396,333,20032,1,0,0,0,340,310,0,1,0,0,0,0,0
0,11397,333,20035,1,0,0,0,340,310,0,1,0,0,0,0,0
0,11398,184,20091,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11399,184,20092,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11408,184,20102,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11409,184,20101,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11410,184,20103,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11411,184,20104,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11412,184,20105,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11419,184,20111,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11420,184,20112,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11421,184,20113,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11424,184,20117,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11425,184,20118,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11426,184,20119,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11427,184,20120,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11428,184,20121,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11436,267,20127,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11437,267,20130,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11438,267,20135,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11439,267,20136,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11440,267,20137,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11441,267,20138,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11442,267,20139,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11443,267,20140,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11444,267,20141,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11445,267,20142,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11446,267,20143,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11447,267,20144,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11448,267,20145,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11449,267,20146,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11450,267,20147,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11451,267,20148,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11452,267,20149,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11453,267,20150,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11456,267,20174,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11457,267,20175,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11459,267,20177,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11460,267,20179,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11461,267,20181,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11462,267,20180,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11463,267,20182,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11464,50,20190,1,4,0,0,0,0,0,1,0,0,0,0,0
0,11475,267,20196,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11476,267,20197,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11477,267,20198,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11478,267,20199,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11479,267,20200,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11480,164,20201,1,0,0,0,285,275,0,1,0,0,0,0,0
0,11483,594,20205,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11484,594,20206,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11485,594,20207,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11486,594,20209,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11487,594,20208,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11488,594,20216,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11491,202,20222,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11492,202,20219,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11498,594,20234,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11499,594,20235,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11500,594,1042,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11501,594,20237,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11502,594,20238,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11503,594,20239,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11506,594,20244,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11507,594,20245,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11511,594,20249,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11512,594,20250,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11513,594,20251,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11517,594,20257,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11518,594,20258,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11519,594,20259,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11520,594,20260,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11521,594,20261,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11522,594,20262,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11523,594,20263,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11524,594,20264,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11525,594,20265,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11526,594,20266,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11536,594,20154,1,2,0,2,0,0,0,1,0,0,0,0,0
0,11537,594,20187,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11538,594,20165,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11539,594,20185,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11540,594,20166,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11541,594,20186,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11545,267,20164,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11546,267,20184,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11547,184,20162,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11548,184,20188,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11549,184,20271,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11556,594,20210,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11557,594,20212,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11558,594,20213,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11559,594,20214,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11560,594,20215,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11561,594,20287,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11562,594,20280,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11563,594,20288,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11564,594,20289,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11565,594,20290,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11566,594,20291,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11568,594,20293,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11569,594,20281,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11570,594,20282,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11571,594,20283,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11572,594,20284,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11573,594,20292,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11574,594,20285,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11575,594,20286,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11576,184,20305,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11577,184,20306,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11578,184,20307,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11579,184,20308,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11581,184,20300,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11582,184,20301,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11583,184,20302,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11584,184,20303,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11586,594,20224,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11587,594,20225,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11588,594,20330,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11589,594,20331,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11590,594,20332,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11591,184,20335,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11592,184,20336,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11593,184,20337,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11595,594,20347,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11596,594,20348,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11597,594,20349,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11598,594,20344,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11599,594,20345,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11600,594,20346,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11601,594,20356,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11602,594,20357,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11603,594,20354,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11604,594,20355,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11605,594,20359,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11606,594,20360,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11607,594,20361,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11616,184,20375,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11636,267,20468,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11637,267,20469,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11638,267,20470,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11641,594,20473,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11656,573,20484,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,11657,256,1719,1,1,0,0,0,0,0,1,0,0,0,0,0
0,11658,267,20487,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11659,267,20488,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11660,267,20489,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11676,256,20496,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11680,256,20500,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11681,256,20501,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11682,256,20502,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11683,256,20503,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11684,256,20504,1,1,0,0,0,0,0,1,0,0,0,0,0
0,11685,256,20505,1,1,0,0,0,0,0,1,0,0,0,0,0
32,11696,124,20549,1,0,0,2,0,0,0,1,0,0,0,0,0
32,11697,124,20550,1,0,0,2,0,0,0,1,0,0,0,0,0
32,11698,124,20551,1,0,0,2,0,0,0,1,0,0,0,0,0
32,11699,124,20552,1,0,0,2,0,0,0,1,0,0,0,0,0
128,11700,733,20554,1,1494,0,2,0,0,0,1,0,0,0,0,0
128,11701,733,20555,1,0,0,2,0,0,0,1,0,0,0,0,0
128,11703,733,20557,1,0,0,2,0,0,0,1,0,0,0,0,0
128,11704,733,20558,1,0,0,2,0,0,0,1,0,0,0,0,0
0,11705,256,20569,1,1,11609,0,0,0,0,1,0,0,0,0,0
0,11706,26,20559,1,1,7402,0,0,0,0,1,0,0,0,0,0
0,11707,26,20560,1,1,20559,0,0,0,0,1,0,0,0,0,0
2,11708,125,20572,1,13,0,2,0,0,0,1,0,0,0,0,0
2,11709,125,20573,1,0,0,2,0,0,0,1,0,0,0,0,0
2,11710,125,20574,1,0,0,2,0,0,0,1,0,0,0,0,0
2,11711,125,20575,1,256,0,2,0,0,0,1,0,0,0,0,0
2,11712,125,20576,1,4,0,2,0,0,0,1,0,0,0,0,0
16,11713,220,20577,1,0,0,2,0,0,0,1,0,0,0,0,0
16,11714,220,20579,1,0,0,2,0,0,0,1,0,0,0,0,0
8,11715,126,20580,1,0,0,2,0,0,0,1,0,0,0,0,0
8,11717,126,20583,1,0,0,2,0,0,0,1,0,0,0,0,0
8,11718,126,20582,1,0,0,2,0,0,0,1,0,0,0,0,0
8,11719,126,20585,1,0,0,2,0,0,0,1,0,0,0,0,0
64,11720,753,20589,1,0,0,2,0,0,0,1,0,0,0,0,0
64,11721,753,20591,1,0,0,2,0,0,0,1,0,0,0,0,0
64,11722,753,20593,1,0,0,2,0,0,0,1,0,0,0,0,0
64,11723,753,20592,1,0,0,2,0,0,0,1,0,0,0,0,0
4,11724,101,2481,1,0,0,2,0,0,0,1,0,0,0,0,0
4,11725,101,20596,1,0,0,2,0,0,0,1,0,0,0,0,0
4,11726,101,20595,1,0,0,2,0,0,0,1,0,0,0,0,0
4,11727,101,20594,1,0,0,2,0,0,0,1,0,0,0,0,0
1,11728,754,20599,1,0,0,2,0,0,0,1,0,0,0,0,0
1,11729,754,20600,1,0,0,2,0,0,0,1,0,0,0,0,0
1,11730,754,20597,1,0,0,2,0,0,0,1,0,0,0,0,0
1,11731,754,20598,1,0,0,2,0,0,0,1,0,0,0,0,0
0,11732,374,20608,1,64,0,0,0,0,0,1,0,0,0,0,0
0,11736,256,20252,1,1,0,0,0,0,0,1,0,0,0,0,0
0,11737,256,20616,1,1,20252,0,0,0,0,1,0,0,0,0,0
0,11738,256,20617,1,1,20616,0,0,0,0,1,0,0,0,0,0
0,11739,39,1860,1,8,0,0,0,0,0,1,0,0,0,0,0
0,11740,185,20626,1,0,0,0,275,250,0,1,0,0,0,0,0
0,11756,165,20648,1,0,0,0,110,100,0,1,0,0,0,0,0
0,11757,165,20649,1,0,0,0,160,150,0,1,0,0,0,0,0
0,11758,165,20650,1,0,0,0,205,200,0,1,0,0,0,0,0
0,11759,256,5308,1,1,0,0,0,0,0,1,0,0,0,0,0
0,11760,256,20647,1,1,0,0,0,0,0,1,0,0,0,0,0
0,11776,256,20658,1,1,5308,0,0,0,0,1,0,0,0,0,0
0,11777,256,20660,1,1,20658,0,0,0,0,1,0,0,0,0,0
0,11778,256,20661,1,1,20660,0,0,0,0,1,0,0,0,0,0
0,11779,256,20662,1,1,20661,0,0,0,0,1,0,0,0,0,0
0,11780,134,20719,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,11781,26,20230,1,1,0,0,0,0,0,1,0,0,0,0,0
0,11782,56,20711,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11783,267,20729,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11784,163,20736,1,4,0,0,0,0,0,1,0,0,0,0,0
0,11785,573,20739,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,11786,573,20742,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,11787,573,20747,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,11788,573,20748,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,11789,354,20752,1,256,0,0,0,0,0,1,0,0,0,0,0
0,11790,354,20755,1,256,0,0,0,0,0,1,0,0,0,0,0
0,11791,354,20756,1,256,0,0,0,0,0,1,0,0,0,0,0
0,11792,354,20757,1,256,0,0,0,0,0,1,0,0,0,0,0
0,11793,56,20770,1,16,0,0,0,0,0,1,0,0,0,0,0
0,11794,594,10322,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11795,594,10324,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11796,594,20772,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11797,594,20773,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11798,374,20609,1,64,0,0,0,0,0,1,0,0,0,0,0
0,11799,374,20610,1,64,0,0,0,0,0,1,0,0,0,0,0
0,11800,374,20776,1,64,0,0,0,0,0,1,0,0,0,0,0
0,11801,374,20777,1,64,0,0,0,0,0,1,0,0,0,0,0
0,11856,197,20848,1,0,0,0,345,315,0,1,0,0,0,0,0
0,11857,197,20849,1,0,0,0,345,315,0,1,0,0,0,0,0
0,11858,165,20853,1,0,0,0,335,315,0,1,0,0,0,0,0
0,11859,165,20854,1,0,0,0,340,320,0,1,0,0,0,0,0
0,11860,165,20855,1,0,0,0,340,320,0,1,0,0,0,0,0
1,11861,754,20864,1,0,0,2,0,0,0,1,0,0,0,0,0
0,11862,164,20874,1,0,0,0,335,315,0,1,0,0,0,0,0
0,11863,164,20872,1,0,0,0,335,315,0,1,0,0,0,0,0
0,11864,164,20876,1,0,0,0,340,320,0,1,0,0,0,0,0
0,11865,164,20873,1,0,0,0,340,320,0,1,0,0,0,0,0
0,11866,164,20897,1,0,0,0,340,320,0,1,0,0,0,0,0
0,11867,164,20890,1,0,0,0,340,320,0,1,0,0,0,0,0
0,11868,50,20895,1,4,0,0,0,0,0,1,0,0,0,0,0
0,11870,163,20900,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11871,163,20901,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11872,163,20902,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11873,185,20916,1,0,0,0,255,215,0,1,0,0,0,0,0
0,11874,163,20903,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11875,163,20904,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11876,163,20905,1,0,19506,0,0,0,0,1,0,0,0,0,0
0,11877,163,20906,1,0,20905,0,0,0,0,1,0,0,0,0,0
0,11882,267,20911,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11883,267,20912,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11884,267,20913,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11885,267,20914,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11886,184,20915,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11887,184,20918,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11888,184,20919,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11889,184,20920,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11893,267,20925,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11894,267,20927,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11895,267,20928,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11896,594,20929,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11897,594,20930,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11898,184,20425,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11899,184,20962,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11900,184,20961,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11901,184,20967,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11902,184,20968,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11916,267,19752,1,2,0,0,0,0,0,1,0,0,0,0,0
8,11936,126,21009,1,0,0,2,0,0,0,1,0,0,0,0,0
0,11956,184,21082,1,2,0,0,0,0,0,1,0,0,0,0,0
0,11957,594,21084,1,2,20154,0,0,0,0,1,0,0,0,0,0
0,11976,185,21144,1,0,0,0,115,75,0,1,0,0,0,0,0
0,11977,185,21143,1,0,0,0,85,45,0,1,0,0,0,0,0
0,11978,26,21156,1,1,0,0,0,0,0,1,0,0,0,0,0
0,11979,164,21161,1,0,0,0,350,325,0,1,0,0,0,0,0
0,11996,374,21169,1,64,0,0,0,0,0,1,0,0,0,0,0
0,11997,185,21175,1,0,0,0,250,225,0,1,0,0,0,0,0
0,12016,134,21178,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,12036,26,21551,1,1,12294,0,0,0,0,1,0,0,0,0,0
0,12037,26,21552,1,1,21551,0,0,0,0,1,0,0,0,0,0
0,12038,26,21553,1,1,21552,0,0,0,0,1,0,0,0,0,0
0,12039,38,21184,1,8,0,2,0,0,0,1,0,0,0,0,0
2,12041,125,21563,1,1275,0,2,0,0,0,1,0,0,0,0,0
0,12042,613,21562,1,16,0,0,0,0,0,1,0,0,0,0,0
0,12043,613,21564,1,16,0,0,0,0,0,1,0,0,0,0,0
0,12056,183,21651,1,0,0,2,0,0,0,1,0,0,0,0,0
0,12057,183,21652,1,0,0,2,0,0,0,1,0,0,0,0,0
0,12096,573,21849,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,12097,573,21850,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,12116,256,6552,1,1,0,0,0,0,0,1,0,0,0,0,0
0,12117,256,6554,1,1,6552,0,0,0,0,1,0,0,0,0,0
0,12136,164,21913,1,0,0,0,240,215,0,1,0,0,0,0,0
0,12137,171,21923,1,0,0,0,250,210,0,1,0,0,0,0,0
0,12138,333,21931,1,0,0,0,250,210,0,1,0,0,0,0,0
0,12139,202,21940,1,0,0,0,230,190,0,1,0,0,0,0,0
0,12140,165,21943,1,0,0,0,230,210,0,1,0,0,0,0,0
0,12141,197,21945,1,0,0,0,210,200,0,1,0,0,0,0,0
0,12156,183,22027,1,0,0,2,0,0,0,1,0,0,0,0,0
0,12196,165,22331,1,0,0,0,250,250,0,1,0,0,0,0,0
0,12236,185,22480,1,0,0,0,275,250,0,1,0,0,0,0,0
0,12256,134,22568,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,12257,134,22570,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,12296,202,22704,1,0,0,0,340,320,0,1,0,0,0,0,0
0,12297,165,22711,1,0,0,0,230,210,0,1,0,0,0,0,0
0,12298,165,22727,1,0,0,0,340,320,0,1,0,0,0,0,0
0,12299,171,22732,1,0,0,0,330,310,0,1,0,0,0,0,0
0,12300,333,22749,1,0,0,0,340,310,0,1,0,0,0,0,0
0,12301,333,22750,1,0,0,0,340,310,0,1,0,0,0,0,0
0,12302,164,22757,1,0,0,0,320,300,0,1,0,0,0,0,0
0,12303,197,22759,1,0,0,0,350,320,0,1,0,0,0,0,0
0,12304,185,22761,1,0,0,0,325,300,0,1,0,0,0,0,0
0,12316,237,6117,1,128,0,0,0,0,0,1,0,0,0,0,0
0,12317,237,22782,1,128,0,0,0,0,0,1,0,0,0,0,0
0,12318,237,22783,1,128,0,0,0,0,0,1,0,0,0,0,0
0,12319,202,22793,1,0,0,0,340,320,0,1,0,0,0,0,0
0,12320,202,22795,1,0,0,0,340,320,0,1,0,0,0,0,0
0,12321,202,22797,1,0,0,0,340,320,0,1,0,0,0,0,0
0,12322,171,22808,1,0,0,0,270,230,0,1,0,0,0,0,0
0,12323,183,22810,1,0,0,2,0,0,0,1,0,0,0,0,0
0,12324,574,22812,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,12325,197,22813,1,0,0,0,295,285,0,1,0,0,0,0,0
0,12326,165,22815,1,0,0,0,295,285,0,1,0,0,0,0,0
0,12327,134,22827,1,1024,22568,0,0,0,0,1,0,0,0,0,0
0,12328,134,22828,1,1024,22827,0,0,0,0,1,0,0,0,0,0
0,12329,134,22829,1,1024,22828,0,0,0,0,1,0,0,0,0,0
0,12330,237,10140,1,128,0,0,0,0,0,1,0,0,0,0,0
0,12340,197,22866,1,0,0,0,345,315,0,1,0,0,0,0,0
0,12341,197,22867,1,0,0,0,345,315,0,1,0,0,0,0,0
0,12342,197,22868,1,0,0,0,345,315,0,1,0,0,0,0,0
0,12343,197,22869,1,0,0,0,345,315,0,1,0,0,0,0,0
0,12344,197,22870,1,0,0,0,345,315,0,1,0,0,0,0,0
0,12345,134,22842,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,12346,134,22895,1,1024,22842,0,0,0,0,1,0,0,0,0,0
0,12347,134,22896,1,1024,22895,0,0,0,0,1,0,0,0,0,0
0,12348,134,22845,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,12349,197,22902,1,0,0,0,345,315,0,1,0,0,0,0,0
0,12351,165,22921,1,0,0,0,340,320,0,1,0,0,0,0,0
0,12352,165,22922,1,0,0,0,340,320,0,1,0,0,0,0,0
0,12353,165,22923,1,0,0,0,340,320,0,1,0,0,0,0,0
0,12354,165,22926,1,0,0,0,340,320,0,1,0,0,0,0,0
0,12355,165,22927,1,0,0,0,340,320,0,1,0,0,0,0,0
0,12356,165,22928,1,0,0,0,340,320,0,1,0,0,0,0,0
0,12381,8,22959,1,128,0,0,0,0,0,1,0,0,0,0,0
0,12382,186,22967,1,0,0,0,375,350,0,1,0,0,0,0,0
0,12397,237,23028,1,128,0,0,0,0,0,1,0,0,0,0,0
0,12416,202,4073,1,0,0,1,0,0,0,1,0,0,0,0,0
0,12417,202,12749,1,0,0,1,0,0,0,1,0,0,0,0,0
0,12419,202,19804,1,0,0,1,0,0,0,1,0,0,0,0,0
0,12420,202,23066,1,0,0,0,175,150,0,1,0,0,0,0,0
0,12421,202,23068,1,0,0,0,175,150,0,1,0,0,0,0,0
0,12422,202,23067,1,0,0,0,175,150,0,1,0,0,0,0,0
0,12423,202,23069,1,0,0,0,220,200,0,1,0,0,0,0,0
0,12424,202,23070,1,0,0,0,270,250,0,1,0,0,0,0,0
0,12425,202,23071,1,0,0,0,280,270,0,1,0,0,0,0,0
0,12426,202,23077,1,0,0,0,300,280,0,1,0,0,0,0,0
0,12427,202,23078,1,0,0,0,305,285,0,1,0,0,0,0,0
0,12428,202,23079,1,0,0,0,295,285,0,1,0,0,0,0,0
0,12429,202,23080,1,0,0,0,295,275,0,1,0,0,0,0,0
0,12430,202,23081,1,0,0,0,330,310,0,1,0,0,0,0,0
0,12431,202,23082,1,0,0,0,340,320,0,1,0,0,0,0,0
0,12432,202,23096,1,0,0,0,285,275,0,1,0,0,0,0,0
0,12433,211,23099,1,0,0,0,0,0,0,1,0,0,0,0,15
0,12434,211,23109,1,0,23099,0,0,0,0,1,0,0,0,0,20
0,12435,211,23110,1,0,23109,0,0,0,0,1,0,0,0,0,25
0,12436,209,23099,1,0,0,0,0,0,0,1,0,0,0,0,15
0,12437,209,23109,1,0,23099,0,0,0,0,1,0,0,0,0,20
0,12438,209,23110,1,0,23109,0,0,0,0,1,0,0,0,0,25
0,12439,654,23099,1,0,0,0,0,0,0,1,0,0,0,0,15
0,12440,654,23109,1,0,23099,0,0,0,0,1,0,0,0,0,20
0,12441,654,23110,1,0,23109,0,0,0,0,1,0,0,0,0,25
